,filter,benchmark,noise_level,information_retention,jaccard,degree_assortativity,average_clustering,average_shortest_path_length,density,average_degree_connectivity,transitivity,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,filename,weighted
656,,,0.2,1.8251199717959078e-05,0.6360801781737194,1.0506676259289895,0.9892384981531419,0.9338575682721162,1.002880601461201,1.005565892075762,1.003508576089866,1428,0,449,368,0.7607884922749067,0.7951002227171492,0.7775660223250749,barabasi_albert_graph900,False
657,,,0.3,2.764537210138944e-07,0.3766410140334993,1.0605180284388698,0.9966501233955231,0.8721877188755759,1.0092724411878293,0.9710265376980431,1.0109107503678147,832,356,413,964,0.668273092369478,0.46325167037861914,0.5471884248602433,barabasi_albert_graph900,False
658,,,0.4,3.0821330560018923e-07,0.5218446601941747,1.0786842578472102,0.9851152675906145,0.8852680248903625,1.0045543627721647,1.102430898323851,1.0029795643218766,1505,109,1088,291,0.5804087929039722,0.8379732739420935,0.6858054226475279,barabasi_albert_graph900,False
659,,,0.5,4.389008195775424e-08,0.43718293046851686,1.0811161168790486,0.9829662666924198,0.8492310049137937,1.0064581802701487,1.1782426711278313,1.0024868668670084,1465,241,1555,331,0.48509933774834435,0.8157015590200446,0.6083887043189369,barabasi_albert_graph900,False
660,,,,0.06581081042057745,0.3915094339622642,1.0707978349345277,0.8595585649465101,2.0550049813853497,0.9811504080839487,0.4900330188290467,0.9510204081632654,,,,,,,,barabasi_albert_graph100,True
661,,,0.1,0.07988081295997572,0.32286995515695066,1.0998849364474717,0.8595585649465101,1.99171516962928,0.9811504080839487,0.4800523606808668,0.9510204081632654,87,9,12,109,0.8787878787878788,0.44387755102040816,0.5898305084745763,barabasi_albert_graph100,True
662,,,0.2,0.16555105165211795,0.28820960698689957,1.1223024353773117,0.8595585649465101,2.1830528026847045,0.9811504080839487,0.456877022600022,0.9510204081632654,80,30,19,116,0.8080808080808081,0.40816326530612246,0.5423728813559322,barabasi_albert_graph100,True
663,,,0.3,0.06366302123756368,0.23430962343096234,1.1507191146578193,0.8595585649465101,2.3500603009805463,0.9811504080839487,0.4403582496604526,0.9510204081632654,69,54,30,127,0.696969696969697,0.3520408163265306,0.46779661016949153,barabasi_albert_graph100,True
664,,,0.4,0.06387347580588566,0.19433198380566802,1.1448800531522616,0.8595585649465101,2.332441927533952,0.9811504080839487,0.41249829648369957,0.9510204081632654,62,93,37,134,0.6262626262626263,0.3163265306122449,0.42033898305084744,barabasi_albert_graph100,True
665,,,0.5,0.10244357954801706,0.1346153846153846,1.1559881704695523,0.8595585649465101,3.0665932567773058,0.9811504080839487,0.40203871685653503,0.9510204081632654,49,146,50,147,0.494949494949495,0.25,0.33220338983050846,barabasi_albert_graph100,True
666,,,0.1,0.09581830385481531,0.3532110091743119,1.094440058042899,0.8595585649465101,2.100623984059567,0.9811504080839487,0.48571533434928343,0.9510204081632654,93,5,6,6,0.9393939393939394,0.9393939393939394,0.9393939393939394,barabasi_albert_graph100,True
667,,,0.2,0.08132327482525306,0.3169642857142857,1.0689754074435323,0.8595585649465101,2.043993497981228,0.9811504080839487,0.45345047083557793,0.9510204081632654,86,10,13,14,0.8686868686868687,0.86,0.864321608040201,barabasi_albert_graph100,True
668,,,0.3,0.10219496891088256,0.2826086956521739,1.0757552789759657,0.8595585649465101,2.122804257773583,0.9811504080839487,0.42302030686929515,0.9510204081632654,80,21,19,21,0.8080808080808081,0.7920792079207921,0.8,barabasi_albert_graph100,True
669,,,0.4,0.21224699523071044,0.22916666666666666,1.1400509770345268,0.8595585649465101,2.4924230507052596,0.9811504080839487,0.4114624655194436,0.9510204081632654,69,34,30,32,0.696969696969697,0.6831683168316832,0.69,barabasi_albert_graph100,True
670,,,0.5,0.076427202737284,0.18,1.0714309944177969,0.8595585649465101,2.557548109695349,0.9811504080839487,0.41510928148878035,0.9510204081632654,60,58,39,41,0.6060606060606061,0.594059405940594,0.6,barabasi_albert_graph100,True
671,,,,0.20781720280584456,0.3761904761904762,0.9327107333310702,0.8935610310713767,,0.9902216050810018,0.622878755125093,0.9721021413491506,,,,,,,,barabasi_albert_graph100,True
672,,,0.1,0.22332126190423024,0.3623853211009174,0.9591655360625393,0.8919418660178117,,0.9897816796027594,0.6166868067934741,0.9709718852575997,93,13,8,103,0.9207920792079208,0.4744897959183674,0.6262626262626263,barabasi_albert_graph100,True
673,,,0.2,0.2547073478965465,0.34934497816593885,0.9985294963450277,0.8842086054495858,1.2710006926802082,0.9909675175337249,0.6523615899704873,0.9688892676068341,93,29,20,103,0.8230088495575221,0.4744897959183674,0.6019417475728155,barabasi_albert_graph100,True
674,,,0.3,0.3106763586314199,0.32653061224489793,1.0643752831603386,0.8964130682192448,1.2649808898039197,0.9915554207025843,0.6602623922767482,0.9819758644868437,93,48,36,103,0.7209302325581395,0.4744897959183674,0.5723076923076923,barabasi_albert_graph100,True
675,,,0.4,0.2527577414383063,0.29739776951672864,1.143531297421756,0.8933484335674511,1.222189517521881,0.9935213918527452,0.7137235217252721,0.9805639415529526,93,70,60,103,0.6078431372549019,0.4744897959183674,0.5329512893982808,barabasi_albert_graph100,True
676,,,0.5,0.2871929533586271,0.2684563758389262,1.195813066690696,0.9056100695920082,1.143203860118847,0.9980012214757648,0.7770137479652023,0.9988905629365842,93,107,89,103,0.510989010989011,0.4744897959183674,0.49206349206349204,barabasi_albert_graph100,True
677,,,0.1,0.15799662469584003,0.33482142857142855,0.9655089383550782,0.8991283265581846,,0.9910267557294671,0.6583414378086605,0.9754055468341183,93,0,10,0,0.9029126213592233,1.0,0.9489795918367347,barabasi_albert_graph100,True
678,,,0.2,0.20956328574385985,0.2892561983471074,0.9989135304896756,0.9120534664570465,,0.9931675740642157,0.6879082609010646,0.9822014051522249,93,0,23,0,0.8017241379310345,1.0,0.8899521531100478,barabasi_albert_graph100,True
679,,,0.3,0.3336325515400112,0.26640926640926643,1.0422481798877106,0.9038242802314012,1.181318911883816,0.9966515370869647,0.7329668697378735,0.9909543910876949,93,0,39,0,0.7045454545454546,1.0,0.8266666666666667,barabasi_albert_graph100,True
680,,,0.4,0.2318001487428013,0.2491103202846975,1.0605140828415787,0.9036222846668465,1.0936220186273076,1.0008610638326387,0.8093285055637874,0.9921209300046551,94,0,61,0,0.6064516129032258,1.0,0.7550200803212851,barabasi_albert_graph100,True
681,,,0.5,0.24129672766106824,0.21656050955414013,1.0877496802439268,0.9095876991356424,1.051536162437531,1.0056034132987106,0.8837159937193435,0.9963070942662781,94,0,92,0,0.5053763440860215,1.0,0.6714285714285714,barabasi_albert_graph100,True
682,,,,0.02270389674848823,0.5,0.9043622056439767,0.9579317223984931,,0.9809560823940924,0.9288193253976157,1.0324072576732755,,,,,,,,barabasi_albert_graph100,True
683,,,0.1,0.1711041776951936,0.45454545454545453,0.8804517155194422,0.9466128090446062,,0.9828993392926544,0.8834811077281731,1.0267301333941399,95,8,13,101,0.8796296296296297,0.4846938775510204,0.625,barabasi_albert_graph100,True
684,,,0.2,0.13834876628454687,0.41333333333333333,1.0569908256363822,0.9412368936526235,,0.9856198989506412,0.9067985303328114,1.0512630998345285,93,20,29,103,0.7622950819672131,0.4744897959183674,0.5849056603773585,barabasi_albert_graph100,True
685,,,0.3,0.11006975696166174,0.4,1.1236747192636676,0.9466086172334227,,0.9891177613680527,0.8576110219303988,1.0766066245911456,96,40,44,100,0.6857142857142857,0.4897959183673469,0.5714285714285714,barabasi_albert_graph100,True
686,,,0.4,0.09931110652555328,0.3650190114068441,0.9938671027461279,0.9618905327146863,,0.9935872522347455,1.1904031744640882,1.069804575404396,96,63,67,100,0.588957055214724,0.4897959183673469,0.5348189415041783,barabasi_albert_graph100,True
687,,,0.5,2.1900615552348256e-07,0.3424657534246575,1.0274188186566497,0.9379907628162806,,1.0,1.1645191322001034,1.0722403739821054,100,100,96,96,0.5102040816326531,0.5102040816326531,0.5102040816326531,barabasi_albert_graph100,True
688,,,0.1,0.015550541366494842,0.2755102040816326,0.701779234287256,0.9351190008744852,,0.9724057520404198,0.755691920587568,1.0659087796192304,54,10,0,44,1.0,0.5510204081632653,0.7105263157894737,barabasi_albert_graph100,True
689,,,0.2,0.038587077412970246,0.2914572864321608,0.6813335889456936,0.9300246685137936,,0.9737660318694131,0.7703493880294912,1.045077371607984,58,20,3,41,0.9508196721311475,0.5858585858585859,0.725,barabasi_albert_graph100,True
690,,,0.3,0.07238827367680892,0.2975609756097561,0.7695776480540004,0.9158470566858186,,0.975514963078119,0.8756908384571823,1.0329264720242164,61,31,9,39,0.8714285714285714,0.61,0.7176470588235294,barabasi_albert_graph100,True
691,,,0.4,0.1117476947132374,0.3127962085308057,0.8811828010318413,0.8953159923482008,,0.977652545666537,0.8670203810034169,1.0251258945136497,66,48,15,34,0.8148148148148148,0.66,0.7292817679558011,barabasi_albert_graph100,True
692,,,0.5,0.06538773135330898,0.29515418502202645,0.9958352740027591,0.9362403197816374,,0.9809560823940924,0.8680721947840685,1.0864029267242925,67,63,31,35,0.6836734693877551,0.6568627450980392,0.67,barabasi_albert_graph100,True
693,,,,0.15341525975494802,0.5,0.9290786918130862,0.8739348076116974,,0.9809560823940924,0.5613316830539241,0.9651444736310366,,,,,,,,barabasi_albert_graph100,True
694,,,0.1,0.1872271676373201,0.48058252427184467,1.0493058258680086,0.9012334287026661,,0.9830936649825107,0.6270344538868439,0.99927514346119,99,11,10,97,0.908256880733945,0.5051020408163265,0.6491803278688525,barabasi_albert_graph100,True
695,,,0.2,0.18934539007390488,0.463302752293578,1.0238977823024469,0.8919362558720856,,0.9858142246404975,0.5681163482518797,0.9849854227405249,101,27,22,95,0.8211382113821138,0.5153061224489796,0.6332288401253918,barabasi_albert_graph100,True
696,,,0.3,0.1902450378615499,0.4358974358974359,1.1287412436885638,0.8882752816021984,,0.9891177613680527,0.6032637029358859,0.9940313813967799,102,46,38,94,0.7285714285714285,0.5204081632653061,0.6071428571428571,barabasi_albert_graph100,True
697,,,0.4,0.2617060832024497,0.3296296296296296,1.216039447264169,0.8866566997055289,,0.9935872522347455,0.6539009060186893,0.9956629024298197,89,56,74,107,0.5460122699386503,0.45408163265306123,0.4958217270194986,barabasi_albert_graph100,True
698,,,0.5,0.2275153222351098,0.31986531986531985,1.2565848635257537,0.9059806373291636,,1.0,0.7383484375533538,0.9998643566187804,95,95,101,101,0.4846938775510204,0.4846938775510204,0.4846938775510204,barabasi_albert_graph100,True
699,,,0.1,0.006249430642299042,0.24378109452736318,1.1195971212700846,0.8640473707856752,,0.9724057520404198,0.36944233633424955,0.9789915966386554,49,5,5,49,0.9074074074074074,0.5,0.6447368421052632,barabasi_albert_graph100,True
700,,,0.2,0.03916125092102123,0.24154589371980675,1.1229637398710368,0.8640126411466874,,0.9737660318694131,0.40176688604354777,0.9726345083487941,50,13,11,48,0.819672131147541,0.5102040816326531,0.6289308176100629,barabasi_albert_graph100,True
701,,,0.3,0.04913728043373898,0.2372093023255814,1.0598082226835386,0.8595585649465101,,0.975514963078119,0.4108154095243931,0.9510204081632654,51,22,19,48,0.7285714285714285,0.5151515151515151,0.6035502958579881,barabasi_albert_graph100,True
702,,,0.4,0.10463269710242111,0.21929824561403508,1.1625755198046481,0.8658619944227846,,0.9778468713563934,0.3987327706776808,0.9676079734219271,50,32,32,49,0.6097560975609756,0.5050505050505051,0.5524861878453039,barabasi_albert_graph100,True
703,,,0.5,0.16630304587015984,0.2,1.1809344493505773,0.8595585649465101,,0.9809560823940924,0.4335756534162671,0.9510204081632654,49,47,49,51,0.5,0.49,0.494949494949495,barabasi_albert_graph100,True
704,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,barabasi_albert_graph100,True
705,,,0.1,0.9446543614488966,0.9032258064516129,1.0234796257457386,0.9823817781759454,0.9796549735200043,1.00408083948698,1.0211451231414226,1.0021677242325502,196,0,21,0,0.9032258064516129,1.0,0.9491525423728814,barabasi_albert_graph100,True
706,,,0.2,0.5610777191349144,0.8099173553719008,1.0654633015615305,0.95794003747552,0.9604635310156783,1.0089389817333851,1.0750317104751295,1.0080246284327918,196,3,46,0,0.8099173553719008,1.0,0.8949771689497716,barabasi_albert_graph100,True
707,,,0.3,0.35171095727925733,0.7153284671532847,1.1098060354667043,0.9579807875546729,0.9438414346389806,1.0151574038087834,1.1226596237390896,1.0213114018154557,196,6,78,0,0.7153284671532847,1.0,0.8340425531914893,barabasi_albert_graph100,True
708,,,0.4,0.2779047198465627,0.6414473684210527,1.1745692683127351,0.9706409908510625,0.9274290808033139,1.0207928488146134,1.1785870900922537,1.0438747835437936,195,22,108,1,0.6435643564356436,0.9948979591836735,0.781563126252505,barabasi_albert_graph100,True
709,,,0.5,0.07583346368778139,0.5444126074498568,1.2022825943108046,0.9825656589055733,0.9019453620680614,1.0285658764088612,1.2804339396257136,1.056858304562631,190,43,153,6,0.5539358600583091,0.9693877551020408,0.7050092764378478,barabasi_albert_graph100,True
710,,,0.1,0.6428196471378492,0.9032258064516129,1.0389442329698642,0.9910240675569614,0.9841644381521683,1.00408083948698,1.034577278093046,1.0067442602040817,196,0,21,0,0.9032258064516129,1.0,0.9491525423728814,barabasi_albert_graph100,True
711,,,0.2,0.5493749882087097,0.8032786885245902,1.074385588217004,0.9823949027254624,0.9621414713439254,1.0093276331130976,1.0850428614930931,1.0104886818250876,196,1,48,0,0.8032786885245902,1.0,0.8909090909090909,barabasi_albert_graph100,True
712,,,0.3,0.3466826208644285,0.7195571955719557,1.1040377640617467,0.9883852476115337,0.9455193749672277,1.0143801010493585,1.096583355493787,1.0263321870763265,195,9,75,1,0.7222222222222222,0.9948979591836735,0.8369098712446352,barabasi_albert_graph100,True
713,,,0.4,0.2582795511141961,0.6360655737704918,1.14294218325201,0.9931812643999144,0.9277961302501181,1.0207928488146134,1.1846287046040116,1.04575946409098,194,21,109,2,0.6402640264026402,0.9897959183673469,0.7775551102204409,barabasi_albert_graph100,True
714,,,0.5,0.06883089304001656,0.5549132947976878,1.19203527176768,1.004888635209233,0.9036757380315663,1.028371550719005,1.231973021134016,1.0629230008329862,192,46,150,4,0.5614035087719298,0.9795918367346939,0.7137546468401487,barabasi_albert_graph100,True
715,,,,5.880643955872286e-06,0.025510204081632654,1.0139747513389414,0.8595585649465101,,0.9628837932374659,0.19978426771723368,0.9510204081632654,,,,,,,,barabasi_albert_graph100,True
716,,,0.1,5.880643955990453e-06,0.030612244897959183,1.081573068094871,0.8595585649465101,,0.9630781189273222,0.19788156040564098,0.9510204081632654,6,21,0,190,1.0,0.030612244897959183,0.0594059405940594,barabasi_albert_graph100,True
717,,,0.2,5.880643955990453e-06,0.030612244897959183,1.081573068094871,0.8595585649465101,,0.9630781189273222,0.19788156040564098,0.9510204081632654,6,49,0,190,1.0,0.030612244897959183,0.0594059405940594,barabasi_albert_graph100,True
718,,,0.3,4.891306724900414e-10,0.020202020202020204,,0.8595585649465101,,0.9630781189273222,0.17124365804334316,0.9510204081632654,4,82,2,192,0.6666666666666666,0.02040816326530612,0.039603960396039604,barabasi_albert_graph100,True
719,,,0.4,4.891306724822233e-10,0.010050251256281407,,0.8595585649465101,,0.9628837932374659,0.17124365804334316,0.9510204081632654,2,127,3,194,0.4,0.01020408163265306,0.01990049751243781,barabasi_albert_graph100,True
720,,,0.5,4.891306724900414e-10,0.004975124378109453,,0.8595585649465101,,0.9630781189273222,0.17124365804334316,0.9510204081632654,1,191,5,195,0.16666666666666666,0.00510204081632653,0.009900990099009901,barabasi_albert_graph100,True
721,,,0.1,4.891306714737373e-10,0.0,,,,,,,0,0,0,5,0.0,0.0,0.0,barabasi_albert_graph100,True
722,,,0.2,4.891306714737373e-10,0.0,,,,,,,0,1,0,5,0.0,0.0,0.0,barabasi_albert_graph100,True
723,,,0.3,4.891306714737373e-10,0.0,,,,,,,0,2,0,5,0.0,0.0,0.0,barabasi_albert_graph100,True
724,,,0.4,4.891306714737373e-10,0.0,,,,,,,0,3,0,5,0.0,0.0,0.0,barabasi_albert_graph100,True
725,,,0.5,4.891306714737373e-10,0.0,,,,,,,0,5,0,5,0.0,0.0,0.0,barabasi_albert_graph100,True
726,,,,0.3052712078015069,0.8214285714285714,1.0230423986231518,0.9765608227253382,1.1027214094698756,0.9949475320637388,0.8454460309510536,0.9972446224214258,,,,,,,,barabasi_albert_graph100,True
727,,,0.1,0.2979901858950607,0.7799043062200957,1.007663089979981,0.9507854978062397,1.101882439305752,0.996113486202876,0.7841226543277854,0.9933088650479956,163,8,13,33,0.9261363636363636,0.8316326530612245,0.8763440860215054,barabasi_albert_graph100,True
728,,,0.2,0.3546780904393473,0.6851063829787234,0.9987557840982538,0.9008739422898501,1.0485029626133922,1.000777302759425,0.917274418429658,0.9755006526791685,161,10,39,35,0.805,0.8214285714285714,0.8131313131313131,barabasi_albert_graph100,True
729,,,0.3,0.32277937527502176,0.5680933852140078,1.1120294226098235,0.9138829937743923,1.0452519532274134,1.002137582588418,1.0278642924645787,0.9838681525241677,146,23,61,50,0.7053140096618358,0.7448979591836735,0.7245657568238213,barabasi_albert_graph100,True
730,,,0.4,0.44512920095974956,0.4452296819787986,1.1682032480497215,0.9099078113634348,1.066383514236275,1.0033035367275553,0.8081184012216399,0.9946766105181947,126,43,87,70,0.5915492957746479,0.6428571428571429,0.6161369193154034,barabasi_albert_graph100,True
731,,,0.5,0.21402409490991392,0.33653846153846156,1.218118171907739,0.8827448854546286,1.0751927009595723,1.004858142246405,0.7454084414479147,0.9770098322729902,105,80,116,91,0.4751131221719457,0.5357142857142857,0.5035971223021583,barabasi_albert_graph100,True
732,,,0.1,0.3451866217391719,0.6981132075471698,0.9958847758615545,0.9472726094149153,1.0903465995490536,0.9953361834434512,0.8932777946794119,0.9852360870547482,151,3,15,16,0.9096385542168675,0.9041916167664671,0.9069069069069069,barabasi_albert_graph100,True
733,,,0.2,0.44000300360655675,0.6902654867256637,1.0852256947891286,0.9198663071861998,1.1242200199255412,0.9957248348231635,0.7796168871507865,0.9907311104313247,139,9,33,30,0.8081395348837209,0.8224852071005917,0.8152492668621701,barabasi_albert_graph100,True
734,,,0.3,0.38300336341153396,0.5020080321285141,1.084039617209406,0.8872248250773764,1.119605684022862,0.9974737660318693,0.6915065487391694,0.9710888341268513,128,18,53,39,0.7071823204419889,0.7664670658682635,0.735632183908046,barabasi_albert_graph100,True
735,,,0.4,0.23814929618585945,0.4568345323741007,1.1555637153932736,0.9102188133723481,1.0781815321692623,1.001943256898562,0.7784767605636165,0.978746950675314,117,27,85,52,0.5792079207920792,0.6923076923076923,0.6307277628032345,barabasi_albert_graph100,True
736,,,0.5,0.28789969881116134,0.32362459546925565,1.0692165518878223,0.8978447605073145,1.0707881075979235,1.00408083948698,0.7377215235114092,0.9830472881388291,105,61,106,62,0.4976303317535545,0.6287425149700598,0.5555555555555556,barabasi_albert_graph100,True
737,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,barabasi_albert_graph100,True
738,,,0.1,6.10883549287057e-06,0.4792626728110599,1.1367766744553869,0.9819841904496079,0.9167002221753929,1.0459366376033652,0.862763569346913,1.043967161935596,104,0,21,92,0.832,0.5306122448979592,0.6479750778816199,barabasi_albert_graph100,True
739,,,0.2,7.478288713640879e-06,0.5959183673469388,1.0794930754653767,0.966065081619079,0.9096165537883331,1.0295059925841115,0.9859325112013646,1.023175750136008,146,0,49,50,0.7487179487179487,0.7448979591836735,0.7468030690537084,barabasi_albert_graph100,True
740,,,0.3,1.992335876337325e-07,0.4444444444444444,1.1383024695526922,0.9915317607631856,0.8747503449563255,1.053983080614024,0.9086558991892946,1.058986493147984,116,19,65,80,0.6408839779005525,0.5918367346938775,0.6153846153846154,barabasi_albert_graph100,True
741,,,0.4,1.5879597384337085e-07,0.476038338658147,1.1397681399703814,0.9758355914532167,0.8647558199233518,1.0471165057251337,1.135148694338587,1.048398827616153,149,13,117,47,0.5601503759398496,0.7602040816326531,0.645021645021645,barabasi_albert_graph100,True
742,,,0.5,2.6658770260251244e-08,0.4180790960451977,1.1724621538171274,0.9764123307710101,0.8374818594385918,1.0625085839355481,1.2045933149046129,1.0586064948925142,148,38,158,48,0.48366013071895425,0.7551020408163265,0.5896414342629482,barabasi_albert_graph100,True
743,,,0.1,6.10883549287057e-06,0.4792626728110599,1.1367766744553869,0.9819841904496079,0.9167002221753929,1.0459366376033652,0.862763569346913,1.043967161935596,104,0,21,92,0.832,0.5306122448979592,0.6479750778816199,barabasi_albert_graph100,True
744,,,0.2,7.478288713640879e-06,0.5959183673469388,1.0794930754653767,0.966065081619079,0.9096165537883331,1.0295059925841115,0.9859325112013646,1.023175750136008,146,0,49,50,0.7487179487179487,0.7448979591836735,0.7468030690537084,barabasi_albert_graph100,True
745,,,0.3,1.992335876337325e-07,0.4444444444444444,1.1383024695526922,0.9915317607631856,0.8747503449563255,1.053983080614024,0.9086558991892946,1.058986493147984,116,19,65,80,0.6408839779005525,0.5918367346938775,0.6153846153846154,barabasi_albert_graph100,True
746,,,0.4,1.5879597384337085e-07,0.476038338658147,1.1397681399703814,0.9758355914532167,0.8647558199233518,1.0471165057251337,1.135148694338587,1.048398827616153,149,13,117,47,0.5601503759398496,0.7602040816326531,0.645021645021645,barabasi_albert_graph100,True
747,,,0.5,2.6658770260251244e-08,0.4180790960451977,1.1724621538171274,0.9764123307710101,0.8374818594385918,1.0625085839355481,1.2045933149046129,1.0586064948925142,148,38,158,48,0.48366013071895425,0.7551020408163265,0.5896414342629482,barabasi_albert_graph100,True
748,,,,0.24358767539241669,0.4187588820464235,0.9604953816801302,0.9702416024183176,2.4800806528359347,0.9980119482508334,0.4289498333980794,0.9879296136506859,,,,,,,,barabasi_albert_graph1000,True
749,,,0.1,0.16534900482163098,0.34970707525912575,0.9534843483076723,0.9702416024183176,3.0859725923106205,0.9980119482508334,0.3984708524867856,0.9879296136506859,898,120,101,1098,0.8988988988988988,0.4498997995991984,0.5996661101836394,barabasi_albert_graph1000,True
750,,,0.2,0.2908320022469958,0.28485628485628484,0.974756485558962,0.9702416024183176,3.189316473163304,0.9980119482508334,0.3947570211510752,0.9879296136506859,792,292,207,1204,0.7927927927927928,0.3967935871743487,0.528881469115192,barabasi_albert_graph1000,True
751,,,0.3,0.3067271158427921,0.2345424567188788,0.9846164943849331,0.9702416024183176,3.5842949022966635,0.9980119482508334,0.3779000692255986,0.9879296136506859,687,543,312,1309,0.6876876876876877,0.344188376753507,0.45876460767946575,barabasi_albert_graph1000,True
752,,,0.4,0.28378463246807173,0.18566904196357878,0.9826351556489339,0.9702416024183176,3.6413653089709435,0.9980119482508334,0.3668848302511357,0.9879296136506859,582,913,417,1414,0.5825825825825826,0.29158316633266534,0.38864774624373954,barabasi_albert_graph1000,True
753,,,0.5,0.26915693725863893,0.14356624665903017,0.9839313566211106,0.9702416024183176,4.392391114706256,0.9980119482508334,0.35475967836713684,0.9879296136506859,475,1472,524,1521,0.4754754754754755,0.2379759519038076,0.31719532554257096,barabasi_albert_graph1000,True
754,,,0.1,0.2341463333451899,0.3846509477577439,0.9650342239155749,0.9702416024183176,2.384077607537115,0.9980119482508334,0.4210864305061013,0.9879296136506859,948,60,51,51,0.948948948948949,0.948948948948949,0.948948948948949,barabasi_albert_graph1000,True
755,,,0.2,0.18607076729950944,0.3400447427293065,0.9559974427413414,0.9702416024183176,3.0821532800406044,0.9980119482508334,0.39280565120587463,0.9879296136506859,884,134,115,115,0.8848848848848849,0.8848848848848849,0.8848848848848849,barabasi_albert_graph1000,True
756,,,0.3,0.2971929660020582,0.2954152249134948,0.9736482490356911,0.9702416024183176,3.0056373715264564,0.9980119482508334,0.390843931158684,0.9879296136506859,808,237,191,191,0.8088088088088088,0.8088088088088088,0.8088088088088088,barabasi_albert_graph1000,True
757,,,0.4,0.23387266573964854,0.25999158603281447,0.9862116725132308,0.9702416024183176,3.3154402201497275,0.9980119482508334,0.39464291469156637,0.9879296136506859,743,410,256,256,0.7437437437437437,0.7437437437437437,0.7437437437437437,barabasi_albert_graph1000,True
758,,,0.5,0.29877479097200604,0.21747967479674796,0.9851955399117188,0.9702416024183176,3.3430104840756245,0.9980119482508334,0.3875751228068837,0.9879296136506859,650,650,349,349,0.6506506506506506,0.6506506506506506,0.6506506506506506,barabasi_albert_graph1000,True
759,,,,0.412878458552598,0.4080486663547028,1.0031556415924898,0.9782237190793283,,0.9987642575001873,0.598113891372719,0.9953333905400742,,,,,,,,barabasi_albert_graph1000,True
760,,,0.1,0.46204088371456586,0.3847864768683274,1.0148444524674567,0.9758037030841015,,0.998889979215414,0.5966230788571211,0.9947634651817919,1013,117,104,983,0.9068934646374217,0.5075150300601202,0.6508191455187922,barabasi_albert_graph1000,True
761,,,0.2,0.5095836984442769,0.35827759197324416,1.0323548565780571,0.9747107948615725,,0.9989914668794083,0.6014964750899088,0.9955449374751972,1013,259,240,983,0.8084596967278531,0.5075150300601202,0.62357648507233,barabasi_albert_graph1000,True
762,,,0.3,0.5757172211778319,0.32506780317706313,1.0462324044807052,0.9768819252405798,,0.999220037378441,0.6283695465178837,0.9958832842690599,1013,444,411,983,0.711376404494382,0.5075150300601202,0.5923976608187135,barabasi_albert_graph1000,True
763,,,0.4,0.6101936625554524,0.29179866244280184,1.0589959021068531,0.9758311814251697,,0.9995897576115214,0.6514775078689791,0.99511414160405,1013,669,661,983,0.6051373954599761,0.5075150300601202,0.5520435967302453,barabasi_albert_graph1000,True
764,,,0.5,0.580342538628504,0.2530535546507986,1.0699613371253767,0.9758135421326004,1.1232693260902546,1.0001407039364418,0.7112985818613528,0.9945880177685686,1013,1004,992,983,0.5052369077306733,0.5075150300601202,0.506373406648338,barabasi_albert_graph1000,True
765,,,0.1,0.48526979818432087,0.3587287766652155,1.0199635805331198,0.9774136389934942,,0.9988844491630301,0.6100899346616995,0.995192530467302,1015,0,110,0,0.9022222222222223,1.0,0.9485981308411215,barabasi_albert_graph1000,True
766,,,0.2,0.5036736770108546,0.3270951993490643,1.031180179517465,0.9791596085263969,,0.999109318375452,0.6244056290903368,0.9962173562539386,1015,0,251,0,0.80173775671406,1.0,0.8899605436212188,barabasi_albert_graph1000,True
767,,,0.3,0.5273405628388629,0.29924528301886794,1.0419124541957039,0.9789983007986899,,0.999385131263932,0.6745717876403163,0.9962570909934731,1015,0,432,0,0.7014512785072564,1.0,0.8245329000812348,barabasi_albert_graph1000,True
768,,,0.4,0.6357766549531366,0.27078302863056225,1.0504734799497688,0.977977785897924,,0.9997575349949835,0.6678691472468585,0.9961132585616425,1015,0,673,0,0.601303317535545,1.0,0.7510173880873104,barabasi_albert_graph1000,True
769,,,0.5,0.5193247349268977,0.2405922270203578,1.062071496788039,0.9772683393229239,,1.0003673538187787,0.7376809596671275,0.9954915855190786,1016,0,1010,0,0.5014807502467917,1.0,0.6679815910585142,barabasi_albert_graph1000,True
770,,,,0.3820761136572993,0.5,0.9755929233558958,0.9928176840676867,,0.9980099542169827,1.1201773149801644,1.0076225627600017,,,,,,,,barabasi_albert_graph1000,True
771,,,0.1,0.31211364975416,0.4787994282991901,0.9291605009489434,0.9925446894654246,,0.9982292979405617,1.014497347580034,1.004694774334871,1005,118,103,991,0.9070397111913358,0.5035070140280561,0.6475515463917526,barabasi_albert_graph1000,True
772,,,0.2,0.32184518898405445,0.4529569892473118,1.0096447465332479,0.9884554838536669,,0.9985064686458116,0.9353228625436195,1.0089739528952673,1011,263,236,985,0.8107457898957497,0.5065130260521042,0.6234967622571693,barabasi_albert_graph1000,True
773,,,0.3,0.1289522998387261,0.4072398190045249,1.05164440541586,0.9845324575602834,,0.9988614066712396,0.9801404365876316,1.0106804332891997,990,420,435,1006,0.6947368421052632,0.49599198396793587,0.5787781350482315,barabasi_albert_graph1000,True
