,filter,benchmark,noise_level,information_retention,jaccard,average_degree_original,average_degree_filtered,average_clustering_original,average_clustering_filtered,average_path_length_original,average_path_length_filtered,diameter_original,diameter_filtered,average_betweenness_original,average_betweenness_filtered,average_closeness_original,average_closeness_filtered,global_efficiency_original,global_efficiency_filtered,degree_assortativity_original,degree_assortativity_filtered,density_original,density_filtered,transitivity_original,transitivity_filtered,degree_variance_original,degree_variance_filtered,maximum_degree_original,maximum_degree_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
23499,random_edge_sparsifier,bench_noise_filtering,0.3,0.2506726680158036,0.4087662337662338,5.8452655889145495,4.175519630484988,0.1865959060942117,0.0472662148525876,7.069059792548292,,21.0,,0.0070243747598938,0.003961120974931,0.1509400113191158,0.1629340046676007,0.1795641496043949,0.1778512145775855,0.4637296269778315,0.4234326777841018,0.0067575324727335,0.0048271903242601,0.4338941384343551,0.1513122860403195,61.86520275856184,17.098523113355984,48,27,1259,371465,549,1272,0.6963495575221239,0.4974318451205057,0.5803180456326342,0.0697273196404858,575aa410bd3e93b53c69562a_real_nets,False
23500,random_edge_sparsifier,bench_noise_filtering,0.4,0.2523068389929379,0.3707533234859675,5.8452655889145495,4.87066974595843,0.1865959060942117,0.0419392712003329,7.069059792548292,,21.0,,0.0070243747598938,0.0040092225480496,0.1509400113191158,0.2008042739102352,0.1795641496043949,0.2168073599337667,0.4637296269778315,0.4549279977791136,0.0067575324727335,0.0056308320762525,0.4338941384343551,0.1373847391546506,61.86520275856184,18.46595266922326,48,24,1255,371160,854,1276,0.5950687529634898,0.49585144211774,0.540948275862069,0.0754115382780466,575aa410bd3e93b53c69562a_real_nets,False
23501,random_edge_sparsifier,bench_noise_filtering,0.5,0.2732488700308093,0.3324559094498552,5.8452655889145495,5.8452655889145495,0.1865959060942117,0.0419449346097287,7.069059792548292,,21.0,,0.0070243747598938,0.0036409392779288,0.1509400113191158,0.2367448510364923,0.1795641496043949,0.2534261263464242,0.4637296269778315,0.3310933996871153,0.0067575324727335,0.0067575324727335,0.4338941384343551,0.1029439877652456,61.86520275856184,20.00146141906992,48,27,1263,370746,1268,1268,0.4990122481232714,0.4990122481232714,0.4990122481232714,0.0822853693161644,575aa410bd3e93b53c69562a_real_nets,False
23502,random_edge_sparsifier,bench_structural_noise_filtering,0.1,0.4660574040050427,0.4749063670411985,2.92378752886836,1.6235565819861433,0.0767772976603674,0.0313224249900652,,,,,0.0019438245565112,0.0014272904210194,0.0539742884843558,0.0257343871563625,0.0643760297138592,0.0320513320877975,0.4081911946216675,0.3838133939348311,0.0033801011894431,0.0018769440254175,0.2254134029590948,0.1379554297842235,18.257471104971494,5.516488967352751,29,17,634,373210,69,632,0.9018492176386912,0.5007898894154819,0.6439817166074149,0.0432620412499446,575aa410bd3e93b53c69562a_real_nets,False
23503,random_edge_sparsifier,bench_structural_noise_filtering,0.2,0.4625620829834226,0.4354501046755059,2.92378752886836,1.8267898383371823,0.0767772976603674,0.0186935434337281,,,,,0.0019438245565112,0.0017814392574101,0.0539742884843558,0.0412138133292206,0.0643760297138592,0.0477989195449798,0.4081911946216675,0.3827116649311898,0.0033801011894431,0.0021118957668637,0.2254134029590948,0.0771573604060913,18.257471104971494,5.314109094400205,29,16,624,373112,167,642,0.7888748419721872,0.4928909952606635,0.6067087992221682,0.0464753061056532,575aa410bd3e93b53c69562a_real_nets,False
23504,random_edge_sparsifier,bench_structural_noise_filtering,0.3,0.4973076944441687,0.4136807817589576,2.92378752886836,2.087759815242494,0.0767772976603674,0.0229370321749074,,,,,0.0019438245565112,0.0026949797853494,0.0539742884843558,0.0614372685530581,0.0643760297138592,0.0695132231202253,0.4081911946216675,0.3563116228010927,0.0033801011894431,0.00241359516213,0.2254134029590948,0.0834553440702781,18.257471104971494,5.615854796814747,29,15,635,373010,269,631,0.702433628318584,0.5015797788309637,0.5852534562211982,0.0490195424042172,575aa410bd3e93b53c69562a_real_nets,False
23505,random_edge_sparsifier,bench_structural_noise_filtering,0.4,0.5179093691217516,0.375,2.92378752886836,2.4364896073903,0.0767772976603674,0.0212242786723156,,,,,0.0019438245565112,0.003738431024705,0.0539742884843558,0.088374346699302,0.0643760297138592,0.0984745568607787,0.4081911946216675,0.4060388246729767,0.0033801011894431,0.0028167509912026,0.2254134029590948,0.0732574679943101,18.257471104971494,6.24134749238622,29,16,633,372857,422,633,0.6,0.5,0.5454545454545454,0.0530730721854563,575aa410bd3e93b53c69562a_real_nets,False
23506,random_edge_sparsifier,bench_structural_noise_filtering,0.5,0.5354759045426112,0.3333333333333333,2.92378752886836,2.92378752886836,0.0767772976603674,0.0196516609249254,,,,,0.0019438245565112,0.0047215992441199,0.0539742884843558,0.1340282716368195,0.0643760297138592,0.1464855597364164,0.4081911946216675,0.2973634646948032,0.0033801011894431,0.0033801011894431,0.2254134029590948,0.0561075394506136,18.257471104971494,6.229757479105443,29,17,633,372646,633,633,0.5,0.5,0.5,0.0581386376641488,575aa410bd3e93b53c69562a_real_nets,False
23507,simmelian_sparsifier,bench_net2net_filtering,,0.4833236397531484,0.7273804820229158,5.8452655889145495,4.2517321016166285,0.1865959060942117,0.1778157408296111,7.069059792548292,7.8436476257859535,21.0,23.0,0.0070243747598938,0.0079208884557707,0.1509400113191158,0.1346814880712282,0.1795641496043949,0.1603062500170038,0.4637296269778315,0.1686546724565979,0.0067575324727335,0.0049152972273024,0.4338941384343551,0.2712302227962544,61.86520275856184,21.93663094901568,48,38,1841,372014,0,690,1.0,0.7273804820229158,0.8421774931381518,0.0429212679848944,575aa410bd3e93b53c69562a_real_nets,False
23508,simmelian_sparsifier,bench_noise_filtering,0.1,0.5282469891160788,0.6658255227108868,5.8452655889145495,4.826789838337183,0.1865959060942117,0.1494296701911472,7.069059792548292,5.457592545622021,21.0,14.0,0.0070243747598938,0.0051592506315069,0.1509400113191158,0.1875004259496854,0.1795641496043949,0.2065346281533563,0.4637296269778315,0.178581568664136,0.0067575324727335,0.0055801038593493,0.4338941384343551,0.2421570872452484,61.86520275856184,21.87069108054339,48,34,1847,371771,243,684,0.8837320574162679,0.7297510865270644,0.7993940705475006,0.0497494020430841,575aa410bd3e93b53c69562a_real_nets,False
23509,simmelian_sparsifier,bench_noise_filtering,0.2,0.4099618086868528,0.6002599935001625,5.8452655889145495,5.5265588914549655,0.1865959060942117,0.1328829549287764,7.069059792548292,4.647366805056802,21.0,10.0,0.0070243747598938,0.0042214893577046,0.1509400113191158,0.2178608438641167,0.1795641496043949,0.2351944443920311,0.4637296269778315,0.1846858143664887,0.0067575324727335,0.0063890854236473,0.4338941384343551,0.2132701421800948,61.86520275856184,21.277008251150736,48,35,1847,371468,546,684,0.7718345173422482,0.7297510865270644,0.7502030869212023,0.0573060604817888,575aa410bd3e93b53c69562a_real_nets,False
23510,simmelian_sparsifier,bench_noise_filtering,0.3,0.1939515700119949,0.5401524032825322,5.8452655889145495,6.290993071593533,0.1865959060942117,0.1136918693942218,7.069059792548292,4.19961820342015,21.0,8.0,0.0070243747598938,0.003703261809514,0.1509400113191158,0.2399227655077483,0.1795641496043949,0.2570143011626906,0.4637296269778315,0.185290668696765,0.0067575324727335,0.0072728243602237,0.4338941384343551,0.1861163548996053,61.86520275856184,20.543498551915043,48,39,1843,371133,881,688,0.6765785609397944,0.7281706835242987,0.7014272121788773,0.0647231237946779,575aa410bd3e93b53c69562a_real_nets,False
23511,simmelian_sparsifier,bench_noise_filtering,0.4,0.1108963917384025,0.4947510094212651,5.8452655889145495,6.979214780600462,0.1865959060942117,0.1059872828509264,7.069059792548292,3.9328678796940286,21.0,7.0,0.0070243747598938,0.0033945230089051,0.1509400113191158,0.2555090869421524,0.1795641496043949,0.272676638131724,0.4637296269778315,0.1781872211050178,0.0067575324727335,0.0080684563937577,0.4338941384343551,0.1654491085960861,61.86520275856184,19.283632639781537,48,37,1838,370830,1184,693,0.6082064857710126,0.7261951797708416,0.661984512875923,0.0707913402105315,575aa410bd3e93b53c69562a_real_nets,False
23512,simmelian_sparsifier,bench_noise_filtering,0.5,0.0002363977908129,0.4620253164556962,5.8452655889145495,7.4919168591224015,0.1865959060942117,0.1047475680113222,7.069059792548292,3.7770574964290007,21.0,6.0,0.0070243747598938,0.0032141869171631,0.1509400113191158,0.2656972538349397,0.1795641496043949,0.282941702600371,0.4637296269778315,0.1746708808270315,0.0067575324727335,0.008661175559679,0.4338941384343551,0.1556044409308081,61.86520275856184,18.552475078537935,48,37,1825,370595,1419,706,0.562577065351418,0.721058870011853,0.6320346320346321,0.0753229750786391,575aa410bd3e93b53c69562a_real_nets,False
23513,simmelian_sparsifier,bench_structural_noise_filtering,0.1,0.8745321924798383,0.8774193548387097,4.2517321016166285,4.484988452655889,0.1778157408296111,0.1569243454955345,7.8436476257859535,5.866098866624838,23.0,16.0,0.0079208884557707,0.0056320588734083,0.1346814880712282,0.174878493998809,0.1603062500170038,0.1940300077989836,0.1686546724565979,0.1577897583255239,0.0049152972273024,0.0051849577487351,0.2712302227962544,0.2483655770513675,21.93663094901568,18.98880467654102,38,36,1768,372530,174,73,0.9104016477857878,0.9603476371537208,0.9347079037800688,0.0256800860540085,575aa410bd3e93b53c69562a_real_nets,False
23514,simmelian_sparsifier,bench_structural_noise_filtering,0.2,0.7608916975591675,0.789355992844365,4.2517321016166285,4.988452655889145,0.1778157408296111,0.1447508802840112,7.8436476257859535,5.037325288016127,23.0,10.0,0.0079208884557707,0.0046728301944631,0.1346814880712282,0.201324082895829,0.1603062500170038,0.2187117257831821,0.1686546724565979,0.1600089354511418,0.0049152972273024,0.0057669972900452,0.2712302227962544,0.2250270465200144,21.93663094901568,18.528735019121125,38,36,1765,372309,395,76,0.8171296296296297,0.9587180879956544,0.8822794301424643,0.0354616101998795,575aa410bd3e93b53c69562a_real_nets,False
23515,simmelian_sparsifier,bench_structural_noise_filtering,0.3,0.5583883245882858,0.7045181927229108,4.2517321016166285,5.593533487297922,0.1778157408296111,0.1269314539181126,7.8436476257859535,4.534496522447236,23.0,9.0,0.0079208884557707,0.0040908524565361,0.1346814880712282,0.2226711997420664,0.1603062500170038,0.2396045445199724,0.1686546724565979,0.1639409740773069,0.0049152972273024,0.0064665127020785,0.2712302227962544,0.2,21.93663094901568,18.058803449802387,38,37,1762,372044,660,79,0.7274979355904211,0.9570885388375884,0.8266479005395262,0.0444191473006659,575aa410bd3e93b53c69562a_real_nets,False
23516,simmelian_sparsifier,bench_structural_noise_filtering,0.4,0.3203590863400363,0.6275419193721014,4.2517321016166285,6.284064665127021,0.1778157408296111,0.1108314700891923,7.8436476257859535,4.164888064184544,23.0,8.0,0.0079208884557707,0.0036630648891024,0.1346814880712282,0.241559213946431,0.1603062500170038,0.2583835434624447,0.1686546724565979,0.1585147248622302,0.0049152972273024,0.0072648146417653,0.2712302227962544,0.1755077713080555,21.93663094901568,17.16642042999856,38,38,1759,371742,962,82,0.6464535097390666,0.955458989679522,0.7711530030688295,0.0527956629234056,575aa410bd3e93b53c69562a_real_nets,False
23517,simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.1617270226425326,0.5717079530638852,4.2517321016166285,6.884526558891455,0.1778157408296111,0.1058596105655378,7.8436476257859535,3.936717884366365,23.0,7.0,0.0079208884557707,0.0033989790328314,0.1346814880712282,0.2550650389734568,0.1603062500170038,0.2720201399933245,0.1686546724565979,0.1514010267258853,0.0049152972273024,0.007958990241493,0.2712302227962544,0.1585182169753714,21.93663094901568,16.21992223543781,38,38,1754,371477,1227,87,0.5883931566588393,0.9527430744160782,0.7274989630858565,0.0592305384474726,575aa410bd3e93b53c69562a_real_nets,False
23518,overlapping_trees,bench_net2net_filtering,,0.1986346805476982,0.5369419201896484,5.8452655889145495,3.1454965357967666,0.1865959060942117,0.0679878061839537,7.069059792548292,8.410591517708152,21.0,24.0,0.0070243747598938,0.0085770735158659,0.1509400113191158,0.1251974036812802,0.1795641496043949,0.147426574393744,0.4637296269778315,0.1224959750681234,0.0067575324727335,0.0036364121801118,0.4338941384343551,0.0860495436766623,61.86520275856184,7.422248771927954,48,19,1376,372014,0,1155,1.0,0.5436586329514026,0.7043767596621449,0.0555314470051207,575aa410bd3e93b53c69562a_real_nets,False
23519,overlapping_trees,bench_noise_filtering,0.1,0.2114473781285897,0.4849364791288566,5.8452655889145495,3.602771362586605,0.1865959060942117,0.056878571238927,7.069059792548292,5.988460665607604,21.0,15.0,0.0070243747598938,0.0057736813259347,0.1509400113191158,0.1706933109196454,0.1795641496043949,0.1871214490091043,0.4637296269778315,0.1328763719854694,0.0067575324727335,0.004165053598366,0.4338941384343551,0.0655645839170636,61.86520275856184,7.107798324168351,48,19,1336,371790,224,1195,0.8564102564102564,0.5278546029237455,0.6531410413101931,0.0615515786216844,575aa410bd3e93b53c69562a_real_nets,False
23520,overlapping_trees,bench_noise_filtering,0.2,0.168443521103701,0.4041073203047367,5.8452655889145495,3.9445727482678974,0.1865959060942117,0.0400040616977853,7.069059792548292,5.310437998104367,21.0,11.0,0.0070243747598938,0.0049889328681763,0.1509400113191158,0.1906063681610798,0.1795641496043949,0.2055911759757672,0.4637296269778315,0.1067175913600708,0.0067575324727335,0.0045601997089802,0.4338941384343551,0.0451818761965539,61.86520275856184,6.479606803599144,48,18,1220,371526,488,1311,0.7142857142857143,0.4820229158435401,0.5756074545883463,0.0693048423191692,575aa410bd3e93b53c69562a_real_nets,False
23521,overlapping_trees,bench_noise_filtering,0.3,0.0911102816126871,0.347413529231711,5.8452655889145495,4.321016166281755,0.1865959060942117,0.033130958310961,7.069059792548292,4.945509885327531,21.0,10.0,0.0070243747598938,0.0045665623672772,0.1509400113191158,0.2038360081210437,0.1795641496043949,0.2187243050670975,0.4637296269778315,0.1050568220482752,0.0067575324727335,0.0049953944118864,0.4338941384343551,0.043790626069107,61.86520275856184,5.901567558630107,48,22,1135,371278,736,1396,0.606627471940139,0.4484393520347688,0.5156746933212176,0.0754469344491006,575aa410bd3e93b53c69562a_real_nets,False
23522,overlapping_trees,bench_noise_filtering,0.4,0.0698806265865979,0.2934472934472934,5.8452655889145495,4.63972286374134,0.1865959060942117,0.0237205827275111,7.069059792548292,4.682030196638588,21.0,8.0,0.0070243747598938,0.0042616090238872,0.1509400113191158,0.2152131347684631,0.1795641496043949,0.2301685060417746,0.4637296269778315,0.1211436838401827,0.0067575324727335,0.0053638414609726,0.4338941384343551,0.033336700676836,61.86520275856184,5.974126482086948,48,15,1030,371035,979,1501,0.5126928820308612,0.4069537732121691,0.4537444933920704,0.0813717841695808,575aa410bd3e93b53c69562a_real_nets,False
23523,overlapping_trees,bench_noise_filtering,0.5,0.0484215210855675,0.2425053533190578,5.8452655889145495,4.875288683602771,0.1865959060942117,0.0189806957144954,7.069059792548292,4.53319360824467,21.0,8.0,0.0070243747598938,0.0040893444539868,0.1509400113191158,0.2217886350709353,0.1795641496043949,0.2366996749713484,0.4637296269778315,0.0574841169732806,0.0067575324727335,0.0056361718885581,0.4338941384343551,0.0263844592635546,61.86520275856184,5.002922838139837,48,17,906,370809,1205,1625,0.4291804831833254,0.3579612801264322,0.3903489875053856,0.0869243027721269,575aa410bd3e93b53c69562a_real_nets,False
23524,overlapping_trees,bench_structural_noise_filtering,0.1,0.7551600983864825,0.7844067796610169,3.1293302540415704,2.9930715935334877,0.0693509678889598,0.0442378669572665,8.537719099173664,7.0635464363427625,23.0,17.0,0.0087242119203398,0.0070179935605819,0.1229391173861198,0.1448294864274278,0.1448554453093357,0.1603054680070792,0.1324382551524508,0.0524406084249656,0.0036177228370422,0.0034601983740271,0.0832769126607989,0.0502568684386866,6.980964216567372,4.37408594637552,20,16,1148,373063,140,194,0.8913043478260869,0.8554396423248882,0.8730038022813689,0.0298621609237304,575aa410bd3e93b53c69562a_real_nets,False
23525,overlapping_trees,bench_structural_noise_filtering,0.2,0.8047449553637172,0.6763460375075621,3.1108545034642034,3.219399538106236,0.0722348139617497,0.0320596326947366,8.375751912320283,6.234134750163531,24.0,15.0,0.0085367498985188,0.0060580263312077,0.1256500093524969,0.1631458740862304,0.1467578280685649,0.1776931946453576,0.1406279985432589,0.0123530858538845,0.0035963635878198,0.0037218491770014,0.0869640687380663,0.0342089187538179,6.738288646267248,4.196667537828886,20,16,1114,372870,309,252,0.7828531271960647,0.8155197657393851,0.7988526353531732,0.0387016453360847,575aa410bd3e93b53c69562a_real_nets,False
23526,overlapping_trees,bench_structural_noise_filtering,0.3,0.7147477886763851,0.5649141630901288,3.120092378752887,3.5450346420323324,0.0621061226430741,0.0208245821409793,8.405467967800933,5.688045495200844,24.0,12.0,0.008571143481251,0.0054259785824083,0.1249509791001043,0.1778508736547895,0.1464963227085843,0.1922448698071874,0.1706736537338831,0.0374333690560633,0.003607043212431,0.004098305944546,0.0811232449297972,0.0233009708737864,6.708441561904965,4.060904906421176,16,13,1052,372714,478,301,0.6875816993464052,0.7775314116777532,0.7297953520638224,0.0456054480630353,575aa410bd3e93b53c69562a_real_nets,False
23527,overlapping_trees,bench_structural_noise_filtering,0.4,0.5445163949289489,0.4736084452975048,3.1339491916859123,3.905311778290993,0.0717779016764066,0.0200075008389096,8.300190898289925,5.229732074917567,25.0,10.0,0.0084492950211688,0.0048955232348582,0.1266793793212713,0.1928555649834268,0.1486168053146934,0.2071179772199423,0.1325355570909474,0.0285986168792231,0.0036230626493478,0.0045148113043826,0.081967213114754,0.0193635544881417,7.259193872707198,4.039532985935175,20,13,969,372512,683,381,0.5865617433414043,0.7177777777777777,0.6455696202531646,0.0532989694701299,575aa410bd3e93b53c69562a_real_nets,False
23528,overlapping_trees,bench_structural_noise_filtering,0.5,0.5186336491023292,0.3830523130134025,3.1454965357967666,4.189376443418014,0.067966786687248,0.0155168798355865,8.285978987838577,4.926815202445634,24.0,9.0,0.008432846050739,0.0045449250028305,0.1267910696417834,0.2043426329451585,0.1484835936278764,0.2185893180024105,0.1366060166522942,0.0084780767817919,0.0036364121801118,0.0048432097611768,0.0790395197598799,0.0148554603854389,7.101232605646198,3.8948524980132166,19,13,880,372242,941,482,0.4832509610104338,0.6461086637298091,0.552937480364436,0.0616382710289037,575aa410bd3e93b53c69562a_real_nets,False
23529,k_core_decomposition,bench_net2net_filtering,,1.7717809526123356e-09,0.0840400925212027,5.8452655889145495,22.48,0.1865959060942117,0.9455397981118806,7.069059792548292,1.0633333333333332,21.0,2.0,0.0070243747598938,0.0027536231884057,0.1509400113191158,0.9448390383562798,0.1795641496043949,0.9683333333333334,0.4637296269778315,-0.1438653683680587,0.0067575324727335,0.9366666666666666,0.4338941384343551,0.9430546412113232,61.86520275856184,3.2096000000000005,48,24,281,372014,0,2250,1.0,0.1110233109442908,0.1998577524893314,0.0775067019282664,575aa410bd3e93b53c69562a_real_nets,False
23530,k_core_decomposition,bench_noise_filtering,0.1,1.7717809526123356e-09,0.0840400925212027,5.8452655889145495,22.48,0.1865959060942117,0.9455397981118806,7.069059792548292,1.0633333333333332,21.0,2.0,0.0070243747598938,0.0027536231884057,0.1509400113191158,0.9448390383562798,0.1795641496043949,0.9683333333333334,0.4637296269778315,-0.1438653683680587,0.0067575324727335,0.9366666666666666,0.4338941384343551,0.9430546412113232,61.86520275856184,3.2096000000000005,48,24,281,372014,0,2250,1.0,0.1110233109442908,0.1998577524893314,0.0775067019282664,575aa410bd3e93b53c69562a_real_nets,False
23531,k_core_decomposition,bench_noise_filtering,0.2,1.7717809526123356e-09,0.0840400925212027,5.8452655889145495,22.48,0.1865959060942117,0.9455397981118806,7.069059792548292,1.0633333333333332,21.0,2.0,0.0070243747598938,0.0027536231884057,0.1509400113191158,0.9448390383562798,0.1795641496043949,0.9683333333333334,0.4637296269778315,-0.1438653683680587,0.0067575324727335,0.9366666666666666,0.4338941384343551,0.9430546412113232,61.86520275856184,3.2096000000000005,48,24,281,372014,0,2250,1.0,0.1110233109442908,0.1998577524893314,0.0775067019282664,575aa410bd3e93b53c69562a_real_nets,False
23532,k_core_decomposition,bench_noise_filtering,0.3,1.7717809526123356e-09,0.0840400925212027,5.8452655889145495,22.48,0.1865959060942117,0.9455397981118806,7.069059792548292,1.0633333333333332,21.0,2.0,0.0070243747598938,0.0027536231884057,0.1509400113191158,0.9448390383562798,0.1795641496043949,0.9683333333333334,0.4637296269778315,-0.1438653683680587,0.0067575324727335,0.9366666666666666,0.4338941384343551,0.9430546412113232,61.86520275856184,3.2096000000000005,48,24,281,372014,0,2250,1.0,0.1110233109442908,0.1998577524893314,0.0775067019282664,575aa410bd3e93b53c69562a_real_nets,False
23533,k_core_decomposition,bench_noise_filtering,0.4,1.7717809526123356e-09,0.0840400925212027,5.8452655889145495,22.48,0.1865959060942117,0.9455397981118806,7.069059792548292,1.0633333333333332,21.0,2.0,0.0070243747598938,0.0027536231884057,0.1509400113191158,0.9448390383562798,0.1795641496043949,0.9683333333333334,0.4637296269778315,-0.1438653683680587,0.0067575324727335,0.9366666666666666,0.4338941384343551,0.9430546412113232,61.86520275856184,3.2096000000000005,48,24,281,372014,0,2250,1.0,0.1110233109442908,0.1998577524893314,0.0775067019282664,575aa410bd3e93b53c69562a_real_nets,False
23534,k_core_decomposition,bench_noise_filtering,0.5,1.7717809526123356e-09,0.0840400925212027,5.8452655889145495,22.48,0.1865959060942117,0.9455397981118806,7.069059792548292,1.0633333333333332,21.0,2.0,0.0070243747598938,0.0027536231884057,0.1509400113191158,0.9448390383562798,0.1795641496043949,0.9683333333333334,0.4637296269778315,-0.1438653683680587,0.0067575324727335,0.9366666666666666,0.4338941384343551,0.9430546412113232,61.86520275856184,3.2096000000000005,48,24,281,372014,0,2250,1.0,0.1110233109442908,0.1998577524893314,0.0775067019282664,575aa410bd3e93b53c69562a_real_nets,False
23535,k_core_decomposition,bench_structural_noise_filtering,0.1,1.0,1.0,22.48,22.48,0.9455397981118806,0.9455397981118806,1.0633333333333332,1.0633333333333332,2.0,2.0,0.0027536231884057,0.0027536231884057,0.9448390383562798,0.9448390383562798,0.9683333333333334,0.9683333333333334,-0.1438653683680587,-0.1438653683680587,0.9366666666666666,0.9366666666666666,0.9430546412113232,0.9430546412113232,3.2096000000000005,3.2096000000000005,24,24,281,19,0,0,1.0,1.0,1.0,0.0,575aa410bd3e93b53c69562a_real_nets,False
23536,k_core_decomposition,bench_structural_noise_filtering,0.2,1.0,1.0,22.48,22.48,0.9455397981118806,0.9455397981118806,1.0633333333333332,1.0633333333333332,2.0,2.0,0.0027536231884057,0.0027536231884057,0.9448390383562798,0.9448390383562798,0.9683333333333334,0.9683333333333334,-0.1438653683680587,-0.1438653683680587,0.9366666666666666,0.9366666666666666,0.9430546412113232,0.9430546412113232,3.2096000000000005,3.2096000000000005,24,24,281,19,0,0,1.0,1.0,1.0,0.0,575aa410bd3e93b53c69562a_real_nets,False
23537,k_core_decomposition,bench_structural_noise_filtering,0.3,1.0,1.0,22.48,22.48,0.9455397981118806,0.9455397981118806,1.0633333333333332,1.0633333333333332,2.0,2.0,0.0027536231884057,0.0027536231884057,0.9448390383562798,0.9448390383562798,0.9683333333333334,0.9683333333333334,-0.1438653683680587,-0.1438653683680587,0.9366666666666666,0.9366666666666666,0.9430546412113232,0.9430546412113232,3.2096000000000005,3.2096000000000005,24,24,281,19,0,0,1.0,1.0,1.0,0.0,575aa410bd3e93b53c69562a_real_nets,False
23538,k_core_decomposition,bench_structural_noise_filtering,0.4,1.0,1.0,22.48,22.48,0.9455397981118806,0.9455397981118806,1.0633333333333332,1.0633333333333332,2.0,2.0,0.0027536231884057,0.0027536231884057,0.9448390383562798,0.9448390383562798,0.9683333333333334,0.9683333333333334,-0.1438653683680587,-0.1438653683680587,0.9366666666666666,0.9366666666666666,0.9430546412113232,0.9430546412113232,3.2096000000000005,3.2096000000000005,24,24,281,19,0,0,1.0,1.0,1.0,0.0,575aa410bd3e93b53c69562a_real_nets,False
23539,k_core_decomposition,bench_structural_noise_filtering,0.5,1.0,1.0,22.48,22.48,0.9455397981118806,0.9455397981118806,1.0633333333333332,1.0633333333333332,2.0,2.0,0.0027536231884057,0.0027536231884057,0.9448390383562798,0.9448390383562798,0.9683333333333334,0.9683333333333334,-0.1438653683680587,-0.1438653683680587,0.9366666666666666,0.9366666666666666,0.9430546412113232,0.9430546412113232,3.2096000000000005,3.2096000000000005,24,24,281,19,0,0,1.0,1.0,1.0,0.0,575aa410bd3e93b53c69562a_real_nets,False
