filter,benchmark,noise_level,information_retention,jaccard,average_degree_original,average_degree_filtered,average_clustering_original,average_clustering_filtered,average_path_length_original,average_path_length_filtered,diameter_original,diameter_filtered,average_betweenness_original,average_betweenness_filtered,average_closeness_original,average_closeness_filtered,global_efficiency_original,global_efficiency_filtered,degree_assortativity_original,degree_assortativity_filtered,density_original,density_filtered,transitivity_original,transitivity_filtered,degree_variance_original,degree_variance_filtered,maximum_degree_original,maximum_degree_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
mst,bench_structural_noise_filtering,0.5,0.9642596219508622,0.3944153577661431,1.9975,1.9975,0.0,0.0,39.45927409261577,26.80086670838548,113.0,68.0,0.048194579063428285,0.032331913168402865,0.02657663541036472,0.03928570793681192,0.042668260957071345,0.05469007169905028,-0.2924470149222867,-0.16988741010089442,0.0025,0.0025,0.0,0.0,0.71499375,1.0474937500000001,5,6,515,318517,284,284,0.6445556946182729,0.6445556946182729,0.6445556946182729,0.04215710529565136,watts_strogatz_graph800,True
threshold,bench_net2net_filtering,,0.11866037734378183,0.50875,4.0,2.035,0.3822738095238096,0.13799999999999982,8.504424280350438,,18.0,,0.009404040451566963,0.0069960257339217865,0.11865440411793131,0.016120104594692614,0.13416358096959557,0.022811892688107432,-0.01794948154966483,0.011051276456469136,0.0050062578222778474,0.0025469336670838547,0.35941912061315046,0.19173811379579112,0.395,1.101275,7,5,814,318000,0,786,1.0,0.50875,0.6743993371996686,0.04959157342930341,watts_strogatz_graph800,True
threshold,bench_noise_filtering,0.1,0.26029834612429237,0.4816568047337278,4.0,2.26,0.3822738095238096,0.12337499999999993,8.504424280350438,,18.0,,0.009404040451566963,0.008695922377909731,0.11865440411793131,0.05988458294899037,0.13416358096959557,0.0696794701990675,-0.01794948154966483,0.03260841787840675,0.0050062578222778474,0.0028285356695869836,0.35941912061315046,0.14642857142857144,0.395,1.3523999999999998,7,6,814,317910,90,786,0.9004424778761062,0.50875,0.6501597444089456,0.05235385523241933,watts_strogatz_graph800,True
threshold,bench_noise_filtering,0.2,0.3628899865590898,0.45071982281284606,4.0,2.55,0.3822738095238096,0.1045833333333333,8.504424280350438,,18.0,,0.009404040451566963,0.008236642921446293,0.11865440411793131,0.09410425478165507,0.13416358096959557,0.10609811242497204,-0.01794948154966483,0.025889559103606342,0.0050062578222778474,0.0031914893617021275,0.35941912061315046,0.1112115732368897,0.395,1.5775,7,6,814,317794,206,786,0.7980392156862746,0.50875,0.6213740458015267,0.05571247481320737,watts_strogatz_graph800,True
threshold,bench_noise_filtering,0.3,0.45690032425250543,0.4180790960451977,4.0,2.9025,0.3822738095238096,0.08080059523809532,8.504424280350438,,18.0,,0.009404040451566963,0.007099189619856902,0.11865440411793131,0.12769141941671347,0.13416358096959557,0.14073336763838018,-0.01794948154966483,0.0419072573996633,0.0050062578222778474,0.003632665832290363,0.35941912061315046,0.08213689482470785,0.395,1.96549375,7,8,814,317653,347,786,0.7011197243755384,0.50875,0.5896414342629482,0.05954037554803044,watts_strogatz_graph800,True
threshold,bench_noise_filtering,0.4,0.5225244997733749,0.38287864534336785,4.0,3.35,0.3822738095238096,0.06458035714285724,8.504424280350438,,18.0,,0.009404040451566963,0.006012065520497112,0.11865440411793131,0.15789424000000923,0.13416358096959557,0.1715466965498812,-0.01794948154966483,0.013045444902107637,0.0050062578222778474,0.004192740926157697,0.35941912061315046,0.06008793356130923,0.395,2.3625,7,9,814,317474,526,786,0.6074626865671642,0.50875,0.5537414965986395,0.06407129945824289,watts_strogatz_graph800,True
threshold,bench_noise_filtering,0.5,0.5180381234711651,0.3434599156118143,4.0,3.96,0.3822738095238096,0.050984397546897646,8.504424280350438,,18.0,,0.009404040451566963,0.005175093553658865,0.11865440411793131,0.1894136305010809,0.13416358096959557,0.20381823520796918,-0.01794948154966483,0.03006234877071596,0.0050062578222778474,0.004956195244055069,0.35941912061315046,0.04420836189170665,0.395,2.8684000000000003,7,12,814,317230,770,786,0.5138888888888888,0.50875,0.5113065326633166,0.06977525157364327,watts_strogatz_graph800,True
threshold,bench_structural_noise_filtering,0.1,0.9731763340667438,0.9004424778761062,2.035,2.26,0.13799999999999982,0.12087499999999989,,,,,0.0069960257339217865,0.010143918149566656,0.016120104594692614,0.061682441670439285,0.022811892688107432,0.07234871215768823,0.011051276456469136,0.036981100761363586,0.0025469336670838547,0.0028285356695869836,0.19173811379579112,0.14625445897740785,1.101275,1.3573999999999997,5,6,814,318696,90,0,0.9004424778761062,1.0,0.9476135040745053,0.016781001236610672,watts_strogatz_graph800,True
threshold,bench_structural_noise_filtering,0.2,0.9016817097428242,0.80039331366765,2.035,2.5425,0.13799999999999982,0.10301785714285706,,,,,0.0069960257339217865,0.008824937029683094,0.016120104594692614,0.09796057041479266,0.022811892688107432,0.11009298439243993,0.011051276456469136,0.0030281014791785302,0.0025469336670838547,0.0031821026282853565,0.19173811379579112,0.1117092866756393,1.101275,1.65069375,5,7,814,318583,203,0,0.80039331366765,1.0,0.8891316220644456,0.02520255862410604,watts_strogatz_graph800,True
threshold,bench_structural_noise_filtering,0.3,0.7845610168664909,0.7005163511187608,2.035,2.905,0.13799999999999982,0.08565178571428576,,,,,0.0069960257339217865,0.007227706312088105,0.016120104594692614,0.12917528827361152,0.022811892688107432,0.14202640020473795,0.011051276456469136,-0.027752904287795938,0.0025469336670838547,0.003635794743429287,0.19173811379579112,0.08430913348946135,1.101275,1.9384750000000002,5,8,814,318438,348,0,0.7005163511187608,1.0,0.8238866396761133,0.03299789502900801,watts_strogatz_graph800,True
threshold,bench_structural_noise_filtering,0.4,0.618958145461439,0.6002949852507374,2.035,3.39,0.13799999999999982,0.06143452380952384,,,,,0.0069960257339217865,0.0059603914354095485,0.016120104594692614,0.1598631688270836,0.022811892688107432,0.17354435143810867,0.011051276456469136,0.004829915505296184,0.0025469336670838547,0.004242803504380476,0.19173811379579112,0.06093189964157706,1.101275,2.3604000000000003,5,9,814,318244,542,0,0.6002949852507374,1.0,0.7502304147465437,0.041180940218705796,watts_strogatz_graph800,True
threshold,bench_structural_noise_filtering,0.5,0.4275442048762327,0.5,2.035,4.07,0.13799999999999982,0.044846951659451684,,,,,0.0069960257339217865,0.00507937945614976,0.016120104594692614,0.19412859048337935,0.022811892688107432,0.20882129436200192,0.011051276456469136,0.008867427385460645,0.0025469336670838547,0.005093867334167709,0.19173811379579112,0.04245738179478932,1.101275,3.050099999999999,5,11,814,317972,814,0,0.5,1.0,0.6666666666666666,0.050467154339073395,watts_strogatz_graph800,True
local_degree_sparsifier,bench_net2net_filtering,,0.45314721233608063,0.5,4.0,2.0,0.3822738095238096,0.20401190476190476,8.504424280350438,,18.0,,0.009404040451566963,0.004073254161687072,0.11865440411793131,0.0348125632743624,0.13416358096959557,0.042064696457508405,-0.01794948154966483,0.0671568928290466,0.0050062578222778474,0.0025031289111389237,0.35941912061315046,0.3737975263398992,0.395,3.4575,7,7,800,318000,0,800,1.0,0.5,0.6666666666666666,0.050031279327425994,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.1,0.42672617695461285,0.4080362195812111,4.0,2.22,0.3822738095238096,0.13061309523809508,8.504424280350438,,18.0,,0.009404040451566963,0.0023635355598006277,0.11865440411793131,0.059558276716366106,0.13416358096959557,0.06649931580894831,-0.01794948154966483,0.04373290770242913,0.0050062578222778474,0.0027784730913642053,0.35941912061315046,0.22846975088967972,0.395,4.316600000000001,7,8,721,317833,167,879,0.8119369369369369,0.450625,0.5795819935691319,0.05720874977933133,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.2,0.3864848765572044,0.3388259526261586,4.0,2.5,0.3822738095238096,0.0792589285714287,8.504424280350438,,18.0,,0.009404040451566963,0.0021603759084820938,0.11865440411793131,0.07643936829672575,0.13416358096959557,0.08397110734990612,-0.01794948154966483,0.07916476263415032,0.0050062578222778474,0.0031289111389236545,0.35941912061315046,0.13686596769623122,0.395,5.0725,7,9,658,317658,342,942,0.658,0.41125,0.5061538461538462,0.06338392463691384,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.3,0.30006138533893556,0.301994301994302,4.0,2.855,0.3822738095238096,0.060104166666666764,8.504424280350438,,18.0,,0.009404040451566963,0.0018951007054557544,0.11865440411793131,0.09034774080496152,0.13416358096959557,0.09816253203386313,-0.01794948154966483,-0.015426977321469616,0.0050062578222778474,0.0035732165206508134,0.35941912061315046,0.10066694456023344,0.395,6.698975000000001,7,10,636,317494,506,964,0.5569176882661997,0.3975,0.4638949671772429,0.0678196090686003,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.4,0.23327390196749165,0.2598797250859107,4.0,3.3325,0.3822738095238096,0.03913600982350985,8.504424280350438,,18.0,,0.009404040451566963,0.0019198692915015953,0.11865440411793131,0.11077775373319243,0.13416358096959557,0.1195367796052152,-0.01794948154966483,-0.0775176304575705,0.0050062578222778474,0.004170838548185231,0.35941912061315046,0.0678712420285454,0.395,8.691943750000002,7,13,605,317272,728,995,0.45386346586646664,0.378125,0.4125468803273099,0.07342420508500896,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.5,0.11435765068017203,0.2317167051578137,4.0,4.0,0.3822738095238096,0.0320399531024531,8.504424280350438,,18.0,,0.009404040451566963,0.0015993245002368245,0.11865440411793131,0.11997579577979618,0.13416358096959557,0.1290075168363543,-0.01794948154966483,-0.017171896746639343,0.0050062578222778474,0.0050062578222778474,0.35941912061315046,0.05188387893761581,0.395,12.285,7,15,602,317002,998,998,0.37625,0.37625,0.37625,0.07902725247211631,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.1,0.8286453672781636,0.511543134872418,2.0,1.11,0.20401190476190476,0.13808333333333325,,,,,0.004073254161687072,0.001124659270203042,0.0348125632743624,0.01083954074245441,0.042064696457508405,0.013871888306135137,0.0671568928290466,0.23071211108636308,0.0025031289111389237,0.0013892365456821027,0.3737975263398992,0.4052631578947368,3.4575,2.7278999999999995,7,6,421,318777,23,379,0.9481981981981982,0.52625,0.6768488745980707,0.03546579024704383,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.2,0.8682599437151668,0.5294117647058824,2.0,1.25,0.20401190476190476,0.12944047619047605,,,,,0.004073254161687072,0.001065970621171201,0.0348125632743624,0.018094376448614623,0.042064696457508405,0.02152262773077078,0.0671568928290466,0.17014155601887326,0.0025031289111389237,0.0015644555694618273,0.3737975263398992,0.33962264150943394,3.4575,3.1325,7,7,450,318750,50,350,0.9,0.5625,0.6923076923076923,0.03537745688386125,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.3,0.876297593543939,0.525027808676307,2.0,1.4275,0.20401190476190476,0.1189940476190476,,,,,0.004073254161687072,0.0010110343129413016,0.0348125632743624,0.025551243570763944,0.042064696457508405,0.029280081594465934,0.0671568928290466,0.17213272070980246,0.0025031289111389237,0.0017866082603254067,0.3737975263398992,0.2780401416765053,3.4575,3.62474375,7,7,472,318701,99,328,0.8266199649737302,0.59,0.6885485047410649,0.03655195010283857,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.4,0.8392674501201537,0.509783728115345,2.0,1.665,0.20401190476190476,0.1005089285714285,,,,,0.004073254161687072,0.001051388640562608,0.0348125632743624,0.035459495220818794,0.042064696457508405,0.039774629113456986,0.0671568928290466,0.08309747004060736,0.0025031289111389237,0.0020838548185231538,0.3737975263398992,0.21960958296362024,3.4575,4.527774999999999,7,9,495,318629,171,305,0.7432432432432432,0.61875,0.6753069577080492,0.03859224924939799,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.5,0.7427030105988683,0.5023474178403756,2.0,2.0,0.20401190476190476,0.08704464285714289,,,,,0.004073254161687072,0.0009710524747412963,0.0348125632743624,0.0447216879499711,0.042064696457508405,0.04939702281627526,0.0671568928290466,0.11889713796815175,0.0025031289111389237,0.0025031289111389237,0.3737975263398992,0.17389896373056996,3.4575,5.72,7,8,535,318535,265,265,0.66875,0.66875,0.66875,0.040722511018225986,watts_strogatz_graph800,True
random_edge_sparsifier,bench_net2net_filtering,,0.008806504564957079,0.5,4.0,2.0,0.3822738095238096,0.12166666666666653,8.504424280350438,,18.0,,0.009404040451566963,0.009502601152443063,0.11865440411793131,0.01630036896713537,0.13416358096959557,0.02374600176578961,-0.01794948154966483,0.00641689091285337,0.0050062578222778474,0.0025031289111389237,0.35941912061315046,0.16611570247933885,0.395,1.025,7,4,800,318000,0,800,1.0,0.5,0.6666666666666666,0.050031279327425994,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.1,0.22697553487278008,0.47191011235955055,4.0,2.2225,0.3822738095238096,0.13133333333333333,8.504424280350438,,18.0,,0.009404040451566963,0.01075095827804806,0.11865440411793131,0.05375155771920678,0.13416358096959557,0.06469731642396503,-0.01794948154966483,-0.03330269672328564,0.0050062578222778474,0.002781602002503129,0.35941912061315046,0.14933837429111532,0.395,1.2504937500000002,7,6,798,317909,91,802,0.8976377952755905,0.49875,0.6412213740458015,0.052859413987092436,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.2,0.3556358529874447,0.4468558708959377,4.0,2.5,0.3822738095238096,0.08949404761904767,8.504424280350438,,18.0,,0.009404040451566963,0.00888682908773812,0.11865440411793131,0.09880858985149735,0.13416358096959557,0.11196811132625989,-0.01794948154966483,0.032334779364128395,0.0050062578222778474,0.0031289111389236545,0.35941912061315046,0.09779614325068871,0.395,1.695,7,7,803,317803,197,797,0.803,0.501875,0.6176923076923077,0.05576860830332879,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.3,0.44060234101663187,0.40883410374935797,4.0,2.8575,0.3822738095238096,0.07455952380952387,8.504424280350438,,18.0,,0.009404040451566963,0.007539209412768466,0.11865440411793131,0.1296843384377667,0.13416358096959557,0.14281215971018626,-0.01794948154966483,-0.023682322294840703,0.0050062578222778474,0.003576345431789737,0.35941912061315046,0.07388137356919876,0.395,1.8996937500000002,7,8,796,317653,347,804,0.6964129483814523,0.4975,0.5803864382063434,0.06001147157753363,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.4,0.5151348193660437,0.382186616399623,4.0,3.3325,0.3822738095238096,0.07195833333333339,8.504424280350438,,18.0,,0.009404040451566963,0.005909834818585888,0.11865440411793131,0.15642134132543015,0.13416358096959557,0.16986621702037524,-0.01794948154966483,3.7737446307162256e-05,0.0050062578222778474,0.004170838548185231,0.35941912061315046,0.0655858511422255,0.395,2.40444375,7,9,811,317478,522,789,0.6084021005251313,0.506875,0.553017388339584,0.064046877387808,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.5,0.5203888816332475,0.3316687473990845,4.0,4.0,0.3822738095238096,0.0352886002886003,8.504424280350438,,18.0,,0.009404040451566963,0.004980097302078725,0.11865440411793131,0.1908192541279657,0.13416358096959557,0.2051248937837166,-0.01794948154966483,-0.01694187569150536,0.0050062578222778474,0.0050062578222778474,0.35941912061315046,0.03451150383461154,0.395,2.995,7,11,797,317197,803,803,0.498125,0.498125,0.498125,0.070887455089821,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.1,0.6720980594281172,0.47044917257683216,2.0,1.11,0.12166666666666653,0.02166666666666667,,,,,0.009502601152443063,3.186156881565616e-05,0.01630036896713537,0.002193598864171897,0.02374600176578961,0.0028319452502024224,0.00641689091285337,0.012566553126756896,0.0025031289111389237,0.0013892365456821027,0.16611570247933885,0.06217616580310881,1.025,0.8428999999999999,4,4,398,318754,46,402,0.8963963963963963,0.4975,0.639871382636656,0.03743998117304277,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.2,0.750704845947544,0.4444444444444444,2.0,1.25,0.12166666666666653,0.018541666666666665,,,,,0.009502601152443063,0.00019650973491300216,0.01630036896713537,0.0034427914455261222,0.02374600176578961,0.004733256035964763,0.00641689091285337,0.06326034063260272,0.0025031289111389237,0.0015644555694618273,0.16611570247933885,0.048,1.025,0.9375,4,5,400,318700,100,400,0.8,0.5,0.6153846153846154,0.039553199231690817,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.3,0.8475483998631957,0.4192546583850932,2.0,1.4275,0.12166666666666653,0.014583333333333335,,,,,0.009502601152443063,0.0014911261257022407,0.01630036896713537,0.007541348310866807,0.02374600176578961,0.010671442780364835,0.00641689091285337,-0.03588060999633225,0.0025031289111389237,0.0017866082603254067,0.16611570247933885,0.03070175438596491,1.025,1.09974375,4,5,405,318634,166,395,0.7092819614711033,0.50625,0.5908096280087527,0.04189652907981961,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.4,0.9357321536531322,0.37746478873239436,2.0,1.6675,0.12166666666666653,0.010333333333333332,,,,,0.009502601152443063,0.005287859824780976,0.01630036896713537,0.027137092109990883,0.02374600176578961,0.033481101388546736,0.00641689091285337,-0.006591639192708833,0.0025031289111389237,0.0020869837296620774,0.16611570247933885,0.016042780748663103,1.025,1.2244437499999998,4,5,402,318535,265,398,0.6026986506746627,0.5025,0.5480572597137015,0.04554632899703754,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.5,0.9338193176778861,0.33111480865224624,2.0,2.0,0.12166666666666653,0.015226190476190473,,,,,0.009502601152443063,0.007291213797949192,0.01630036896713537,0.07100727099290348,0.02374600176578961,0.08056962241883063,0.00641689091285337,-0.010583608211565378,0.0025031289111389237,0.0025031289111389237,0.16611570247933885,0.016282225237449117,1.025,1.685,4,7,398,318398,402,402,0.4975,0.4975,0.4975,0.05015620156764882,watts_strogatz_graph800,True
simmelian_sparsifier,bench_net2net_filtering,,1.0,1.0,4.0,4.0,0.3822738095238096,0.3822738095238096,8.504424280350438,8.504424280350438,18.0,18.0,0.009404040451566963,0.009404040451566963,0.11865440411793131,0.11865440411793131,0.13416358096959557,0.13416358096959557,-0.01794948154966483,-0.01794948154966483,0.0050062578222778474,0.0050062578222778474,0.35941912061315046,0.35941912061315046,0.395,0.395,7,7,1600,318000,0,0,1.0,1.0,1.0,0.0,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.1,0.8446432690810505,0.9090909090909091,4.0,4.4,0.3822738095238096,0.32633928571428583,8.504424280350438,6.301655193992491,18.0,12.0,0.009404040451566963,0.006643678187960514,0.11865440411793131,0.1598408829875892,0.13416358096959557,0.17527016985029875,-0.01794948154966483,0.08202042215532307,0.0050062578222778474,0.005506883604505632,0.35941912061315046,0.2853273856938028,0.395,0.7324999999999998,7,9,1600,317840,160,0,0.9090909090909091,1.0,0.9523809523809523,0.022374668315480895,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.2,0.583124551735329,0.827300930713547,4.0,4.835,0.3822738095238096,0.2707113095238093,8.504424280350438,5.390729036295369,18.0,10.0,0.009404040451566963,0.005502166712149585,0.11865440411793131,0.18626280894786085,0.13416358096959557,0.20194867840730055,-0.01794948154966483,0.023840746964873757,0.0050062578222778474,0.006051314142678348,0.35941912061315046,0.231095134163564,0.395,0.9302749999999999,7,9,1600,317666,334,0,0.827300930713547,1.0,0.9054895302773062,0.032327330857967546,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.3,0.2981524251146642,0.7751937984496124,4.0,5.16,0.3822738095238096,0.23145238095238121,8.504424280350438,4.984515018773467,18.0,8.0,0.009404040451566963,0.004993126589941687,0.11865440411793131,0.20113753355857886,0.13416358096959557,0.2170046374930821,-0.01794948154966483,-0.015491675670156033,0.0050062578222778474,0.006458072590738423,0.35941912061315046,0.20261219022103147,0.395,0.9294,7,10,1600,317536,464,0,0.7751937984496124,1.0,0.8733624454148472,0.03810268715537758,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.4,0.13698749859499035,0.7386888273314867,4.0,5.415,0.3822738095238096,0.2074950396825399,8.504424280350438,4.761617647058824,18.0,8.0,0.009404040451566963,0.004713806575261683,0.11865440411793131,0.2104518676399979,0.13416358096959557,0.22651849409952532,-0.01794948154966483,-0.020160843895036768,0.0050062578222778474,0.006777221526908636,0.35941912061315046,0.18640129319054355,0.395,0.837775,7,10,1600,317434,566,0,0.7386888273314867,1.0,0.849707912904939,0.042082819589837235,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.5,0.0499985093444618,0.7147966025927581,4.0,5.59,0.3822738095238096,0.19905357142857144,8.504424280350438,4.644496245306633,18.0,8.0,0.009404040451566963,0.004567037901386758,0.11865440411793131,0.21569297333366846,0.13416358096959557,0.2319075257760774,-0.01794948154966483,-0.04322931350086856,0.0050062578222778474,0.006996245306633292,0.35941912061315046,0.18219539796303283,0.395,0.8519,7,10,1599,317363,637,1,0.7151162790697675,0.999375,0.8336809176225235,0.04467936108130119,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.1,0.8471052343455882,0.9080590238365494,4.0,4.405,0.3822738095238096,0.3240059523809525,8.504424280350438,6.257462453066333,18.0,11.0,0.009404040451566963,0.006588298813366331,0.11865440411793131,0.16057236975362094,0.13416358096959557,0.17594040417548834,-0.01794948154966483,0.06357967452991779,0.0050062578222778474,0.005513141426783479,0.35941912061315046,0.2858278988388739,0.395,0.718475,7,8,1600,317838,162,0,0.9080590238365494,1.0,0.9518143961927424,0.022514075697341696,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.2,0.6161254190651794,0.8328995314940135,4.0,4.8025,0.3822738095238096,0.2760605158730158,8.504424280350438,5.426561326658323,18.0,10.0,0.009404040451566963,0.005547069331652034,0.11865440411793131,0.18490009082358874,0.13416358096959557,0.20051272175512952,-0.01794948154966483,0.026232682630397765,0.0050062578222778474,0.00601063829787234,0.35941912061315046,0.2362358453729012,0.395,0.94599375,7,9,1600,317679,321,0,0.8328995314940135,1.0,0.9088327179778471,0.03169196231845692,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.3,0.339154463271506,0.7770762506070908,4.0,5.1475,0.3822738095238096,0.23825496031746013,8.504424280350438,5.000963704630789,18.0,9.0,0.009404040451566963,0.00501373897823407,0.11865440411793131,0.20048957137543624,0.13416358096959557,0.21634511641513496,-0.01794948154966483,-0.00868527615408909,0.0050062578222778474,0.006442428035043805,0.35941912061315046,0.2054472091459314,0.395,0.95574375,7,10,1600,317541,459,0,0.7770762506070908,1.0,0.8745558895873189,0.037896836447993354,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.4,0.16362125117332327,0.7383479464697739,4.0,5.4175,0.3822738095238096,0.21167956349206335,8.504424280350438,4.7493961201501875,18.0,8.0,0.009404040451566963,0.00469849137863432,0.11865440411793131,0.21094583418023494,0.13416358096959557,0.22695111821302844,-0.01794948154966483,-0.03925578426360396,0.0050062578222778474,0.006780350438047559,0.35941912061315046,0.1879154078549849,0.395,0.8931937500000001,7,10,1600,317433,567,0,0.7383479464697739,1.0,0.8494823466949828,0.04211997881967312,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.07511201865527141,0.7126899016979446,4.0,5.5825,0.3822738095238096,0.20437454906204902,8.504424280350438,4.648132040050062,18.0,7.0,0.009404040451566963,0.004571594035150454,0.11865440411793131,0.21552516332103544,0.13416358096959557,0.23166039394463894,-0.01794948154966483,-0.041587485266246914,0.0050062578222778474,0.0069868585732165206,0.35941912061315046,0.18484619739573505,0.395,0.91319375,7,11,1595,317362,638,5,0.7142857142857143,0.996875,0.8322462822854161,0.0448540952681905,watts_strogatz_graph800,True
overlapping_trees,bench_net2net_filtering,,0.7518654450920355,0.866875,4.0,3.4875,0.3822738095238096,0.311333333333334,8.504424280350438,9.469840425531915,18.0,19.0,0.009404040451566963,0.010613835119714178,0.11865440411793131,0.10654515556706905,0.13416358096959557,0.12137982717654291,-0.01794948154966483,-0.06251898130070825,0.0050062578222778474,0.004364831038798498,0.35941912061315046,0.2965627498001599,0.395,0.70734375,7,6,1391,318000,0,209,1.0,0.869375,0.9301237044466734,0.025572298059326697,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.1,0.7525768929645336,0.7562785388127854,4.0,3.6925,0.3822738095238096,0.23180952380952427,8.504424280350438,6.964671464330413,18.0,13.0,0.009404040451566963,0.007474525644524328,0.11865440411793131,0.14484373157822997,0.13416358096959557,0.1593051517124066,-0.01794948154966483,0.04998804123303799,0.0050062578222778474,0.004621401752190238,0.35941912061315046,0.20762423417290674,0.395,1.07544375,7,8,1325,317848,152,275,0.8970886932972241,0.828125,0.8612284692882678,0.03655195010283857,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.2,0.7558642649923831,0.650893796004206,4.0,3.85,0.3822738095238096,0.18691071428571426,8.504424280350438,6.129646433041302,18.0,12.0,0.009404040451566963,0.006428128362207144,0.11865440411793131,0.16434854187855436,0.13416358096959557,0.17903899998072176,-0.01794948154966483,-0.02012991189144091,0.0050062578222778474,0.004818523153942428,0.35941912061315046,0.15151515151515152,0.395,1.4025,7,8,1238,317698,302,362,0.8038961038961039,0.77375,0.7885350318471338,0.045580664719212974,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.3,0.708152830078703,0.565884044082415,4.0,4.17,0.3822738095238096,0.1444087301587303,8.504424280350438,5.42921464330413,18.0,10.0,0.009404040451566963,0.0055503942898548,0.11865440411793131,0.18497711545907125,0.13416358096959557,0.1997808197744989,-0.01794948154966483,-0.03349044973076681,0.0050062578222778474,0.005219023779724656,0.35941912061315046,0.11350260635614595,0.395,1.6486,7,9,1181,317513,487,419,0.7080335731414868,0.738125,0.7227662178702571,0.05324277877670202,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.4,0.6561358268398504,0.46523830345430695,4.0,4.3775,0.3822738095238096,0.0964315476190477,8.504424280350438,5.028579474342929,18.0,9.0,0.009404040451566963,0.005048345205943518,0.11865440411793131,0.19962479671500283,0.13416358096959557,0.21450019369426884,-0.01794948154966483,-0.0665440154071567,0.0050062578222778474,0.005478723404255319,0.35941912061315046,0.07236450268016677,0.395,2.0049937499999997,7,9,1064,317313,687,536,0.6076527698458024,0.665,0.6350343181139958,0.061859989677526046,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.5,0.6428721018495013,0.36953907815631265,4.0,4.5425,0.3822738095238096,0.05005248917748925,8.504424280350438,4.779515018773467,18.0,8.0,0.009404040451566963,0.0047362343593652465,0.11865440411793131,0.20996935652104212,0.13416358096959557,0.22486949088121527,-0.01794948154966483,-0.035766819190518835,0.0050062578222778474,0.00568523153942428,0.35941912061315046,0.0388283378746594,0.395,2.25819375,7,11,922,317105,895,678,0.507429829389103,0.57625,0.5396546678372842,0.07015537913465301,watts_strogatz_graph800,True
overlapping_trees,bench_structural_noise_filtering,0.1,0.9417629731351113,0.7992073976221928,3.4675,3.385,0.3069107142857149,0.20892261904761894,9.268970588235295,7.483698372966208,19.0,15.0,0.010362118531623176,0.008124935304468933,0.10901930612132013,0.13482358783611492,0.12375528623260727,0.14906831380418067,-0.04867132228260963,0.012415357474517877,0.0043397997496871085,0.004236545682102628,0.28231476473769607,0.17536704730831973,0.68894375,1.1217750000000002,7,7,1217,318082,135,166,0.9001479289940828,0.8799710773680405,0.889945155393053,0.030688796861656535,watts_strogatz_graph800,True
