filter,benchmark,noise_level,information_retention,jaccard,degree_assortativity_original,degree_assortativity_filtered,average_clustering_original,average_clustering_filtered,average_shortest_path_length_original,average_shortest_path_length_filtered,density_original,density_filtered,average_degree_connectivity_original,average_degree_connectivity_filtered,transitivity_original,transitivity_filtered,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,RMSE,filename,weighted
disparity_filter,bench_structural_noise_filtering,0.5,0.32327414046914277,0.0,-0.043478260869566625,,0.0,,,,7.509386733416771e-05,,0.6811594202898551,,0.0,,0,319576,0,24,0.0,0.0,0.0,0.008665671776277226,watts_strogatz_graph800,True
k_core_decomposition,bench_noise_filtering,0.1,0.7257646851467829,0.8936409679234665,-0.01794948154966483,0.11387823487860091,0.3822738095238096,0.31955739474631173,8.504424280350438,6.10241057616868,0.0050062578222778474,0.005606360439741949,4.102623477894209,4.748485155343614,0.35941912061315046,0.2771103136214698,1588,317823,177,12,0.8997167138810198,0.9925,0.9438335809806835,0.02431798110979961,watts_strogatz_graph800,True
k_core_decomposition,bench_noise_filtering,0.2,0.4916194741478779,0.798,-0.01794948154966483,0.08122151361094378,0.3822738095238096,0.25872816963042494,8.504424280350438,5.106436102804062,0.0050062578222778474,0.00627667034587724,4.102623477894209,5.31944186345998,0.35941912061315046,0.2109099459205267,1596,317600,400,4,0.7995991983967936,0.9975,0.8876529477196885,0.03555390414743726,watts_strogatz_graph800,True
k_core_decomposition,bench_noise_filtering,0.3,0.01616992947742734,0.6344797178130511,-0.01794948154966483,0.07078445244606793,0.3822738095238096,0.1876394251394253,8.504424280350438,4.384112935669092,0.0050062578222778474,0.007705811359397286,4.102623477894209,6.071854228311114,0.35941912061315046,0.15289882531261842,1439,317332,668,161,0.6829615567157096,0.899375,0.77636903156191,0.05093002389718377,watts_strogatz_graph800,True
k_core_decomposition,bench_noise_filtering,0.4,0.007212425941860812,0.5850544498685692,-0.01794948154966483,0.04680416519563652,0.3822738095238096,0.14212526327176056,8.504424280350438,3.935867021968023,0.0050062578222778474,0.008517483426491616,4.102623477894209,7.079894595113854,0.35941912061315046,0.11217948717948718,1558,316937,1063,42,0.5944296070202213,0.97375,0.738213693437574,0.05880005789547012,watts_strogatz_graph800,True
k_core_decomposition,bench_noise_filtering,0.5,6.053657468181781e-09,0.48213166144200625,-0.01794948154966483,0.04211368842675012,0.3822738095238096,0.09743488311877295,8.504424280350438,3.5343740766275977,0.0050062578222778474,0.010269542663908861,4.102623477894209,8.515741479877862,0.35941912061315046,0.0783987722215117,1538,316410,1590,62,0.49168797953964194,0.96125,0.6505922165820643,0.07189548804689956,watts_strogatz_graph800,True
k_core_decomposition,bench_net2net_filtering,,0.8588216672090214,0.99125,-0.01794948154966483,-0.004488811200075776,0.3822738095238096,0.37883864769110676,8.504424280350438,8.50905014839441,0.0050062578222778474,0.005050505050505051,4.102623477894209,4.079261285352964,0.35941912061315046,0.35955972278842235,1586,318000,0,14,1.0,0.99125,0.9956057752667922,0.0066185161437388035,watts_strogatz_graph800,True
k_core_decomposition,bench_structural_noise_filtering,0.1,0.8458601907490052,0.9011363636363636,-0.004488811200075776,0.10794187021121318,0.37883864769110676,0.3159851077883868,8.50905014839441,6.1663577770135145,0.005050505050505051,0.005604595768530195,4.079261285352964,4.658816104322597,0.35955972278842235,0.27822390174775624,1586,312268,174,0,0.9011363636363636,1.0,0.9479976090854751,0.023539131632775757,watts_strogatz_graph800,True
k_core_decomposition,bench_structural_noise_filtering,0.2,0.5919362985273126,0.8034447821681864,-0.004488811200075776,0.11184081928927499,0.37883864769110676,0.2578532718331206,8.50905014839441,5.1334313784658585,0.005050505050505051,0.006270229749603743,4.079261285352964,5.329493012644208,0.35955972278842235,0.2125927699305722,1586,312057,385,0,0.8046676813800101,1.0,0.8917627213944335,0.03501435883128492,watts_strogatz_graph800,True
k_core_decomposition,bench_structural_noise_filtering,0.3,0.014552900327267205,0.6538804638715433,-0.004488811200075776,0.06789159289145683,0.37883864769110676,0.19589140593156637,8.50905014839441,4.402367288636225,0.005050505050505051,0.00761580728633928,4.079261285352964,6.084247576759701,0.35955972278842235,0.15600902764716945,1466,311794,648,120,0.6934720908230843,0.9243379571248423,0.7924324324324324,0.04945343051704386,watts_strogatz_graph800,True
k_core_decomposition,bench_structural_noise_filtering,0.4,0.0073311862760790415,0.5827310764549258,-0.004488811200075776,0.0685830669440064,0.37883864769110676,0.14629627003820583,8.50905014839441,3.93921146953405,0.005050505050505051,0.008585479703259149,4.079261285352964,7.106710992026134,0.35955972278842235,0.1138050153531218,1532,311407,1035,54,0.596805609661083,0.9659520807061791,0.7377799181314713,0.058888399806566814,watts_strogatz_graph800,True
k_core_decomposition,bench_structural_noise_filtering,0.5,5.9334747891271675e-09,0.46328224776500637,-0.004488811200075776,0.052701146331722924,0.37883864769110676,0.09505831866018315,8.50905014839441,3.5197762982689746,0.005050505050505051,0.010641810918774967,4.079261285352964,8.548985264930597,0.35955972278842235,0.07619515243494175,1451,310902,1540,135,0.4851220327649616,0.9148802017654477,0.6340397640375792,0.0730336858466386,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.1,0.7525768929645336,0.7562785388127854,-0.01794948154966483,0.04998804123303799,0.3822738095238096,0.23180952380952427,8.504424280350438,6.964671464330413,0.0050062578222778474,0.004621401752190238,4.102623477894209,4.1273517253452505,0.35941912061315046,0.20762423417290674,1325,317848,152,275,0.8970886932972241,0.828125,0.8612284692882678,0.03655195010283857,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.2,0.7558642649923831,0.650893796004206,-0.01794948154966483,-0.02012991189144091,0.3822738095238096,0.18691071428571426,8.504424280350438,6.129646433041302,0.0050062578222778474,0.004818523153942428,4.102623477894209,4.229191572394743,0.35941912061315046,0.15151515151515152,1238,317698,302,362,0.8038961038961039,0.77375,0.7885350318471338,0.045580664719212974,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.3,0.708152830078703,0.565884044082415,-0.01794948154966483,-0.03349044973076681,0.3822738095238096,0.1444087301587303,8.504424280350438,5.42921464330413,0.0050062578222778474,0.005219023779724656,4.102623477894209,4.8279912837503645,0.35941912061315046,0.11350260635614595,1181,317513,487,419,0.7080335731414868,0.738125,0.7227662178702571,0.05324277877670202,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.4,0.6561358268398504,0.46523830345430695,-0.01794948154966483,-0.0665440154071567,0.3822738095238096,0.0964315476190477,8.504424280350438,5.028579474342929,0.0050062578222778474,0.005478723404255319,4.102623477894209,4.720334110820301,0.35941912061315046,0.07236450268016677,1064,317313,687,536,0.6076527698458024,0.665,0.6350343181139958,0.061859989677526046,watts_strogatz_graph800,True
overlapping_trees,bench_noise_filtering,0.5,0.6428721018495013,0.36953907815631265,-0.01794948154966483,-0.035766819190518835,0.3822738095238096,0.05005248917748925,8.504424280350438,4.779515018773467,0.0050062578222778474,0.00568523153942428,4.102623477894209,4.996226595273222,0.35941912061315046,0.0388283378746594,922,317105,895,678,0.507429829389103,0.57625,0.5396546678372842,0.07015537913465301,watts_strogatz_graph800,True
overlapping_trees,bench_net2net_filtering,,0.759836545887185,0.860625,-0.01794948154966483,-0.08176218498943821,0.3822738095238096,0.30625000000000024,8.504424280350438,9.400888610763454,0.0050062578222778474,0.004346057571964956,4.102623477894209,3.77938624452487,0.35941912061315046,0.28282009724473256,1384,318000,0,216,1.0,0.865,0.9276139410187667,0.025997015328831682,watts_strogatz_graph800,True
overlapping_trees,bench_structural_noise_filtering,0.1,0.9326953344489204,0.8006514657980456,-0.012133777359554046,0.022372362156048257,0.2833452380952385,0.20454464285714305,9.223081977471839,7.319324155193993,0.004371088861076345,0.004321026282853567,3.859894625449711,3.888829752962393,0.2757883484767504,0.17767295597484276,1230,318075,136,159,0.9004392386530015,0.8855291576673866,0.8929219600725953,0.030381388809310184,watts_strogatz_graph800,True
overlapping_trees,bench_structural_noise_filtering,0.2,0.8845348952542387,0.7120387174833636,0.0064465238681935,0.030681121161799243,0.28612500000000024,0.14183928571428556,9.379346057571965,6.257984981226533,0.004355444305381727,0.004593241551939925,3.6721288057691375,4.069411366645396,0.28089584457636263,0.12265415549597855,1158,317937,295,210,0.7969717825189263,0.8464912280701754,0.8209854661467565,0.03975047326959071,watts_strogatz_graph800,True
overlapping_trees,bench_structural_noise_filtering,0.3,0.8370444142937155,0.5935973955507325,-0.05196661017197316,-0.0091858214733767,0.3168273809523814,0.10658234126984137,9.18223717146433,5.613338548185231,0.0044180225281602,0.004918648310387985,3.671104884261397,4.333874763956521,0.2938265173222193,0.08937381404174573,1111,317742,465,282,0.7049492385786802,0.797559224694903,0.7484001347254968,0.048345595670918874,watts_strogatz_graph800,True
overlapping_trees,bench_structural_noise_filtering,0.4,0.7690149150823968,0.48128342245989303,-0.011741625228353684,-0.009454308015479147,0.31112500000000015,0.0808244047619049,9.424342928660826,5.176170212765958,0.0043491864831038795,0.005219023779724656,3.792672947097172,4.56437783395338,0.29601518026565465,0.06263356896268289,1029,317537,651,383,0.6125,0.7287535410764873,0.6655886157826649,0.05687964589945211,watts_strogatz_graph800,True
overlapping_trees,bench_structural_noise_filtering,0.5,0.6976025557116927,0.39533861037818824,-0.01440568936230166,-0.030105983113378823,0.30512500000000037,0.04816053391053399,9.43264705882353,4.836245306633292,0.004374217772215269,0.005569461827284105,3.5438913163254964,4.973781092951668,0.2899598393574297,0.035653650254668934,884,317323,883,510,0.5002829654782116,0.6341463414634146,0.5593166719392597,0.06601949118647198,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.1,0.42672617695461285,0.4080362195812111,-0.01794948154966483,0.04373290770242913,0.3822738095238096,0.13061309523809508,8.504424280350438,,0.0050062578222778474,0.0027784730913642053,4.102623477894209,3.7102398662442244,0.35941912061315046,0.22846975088967972,721,317833,167,879,0.8119369369369369,0.450625,0.5795819935691319,0.05720874977933133,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.2,0.3864848765572044,0.3388259526261586,-0.01794948154966483,0.07916476263415032,0.3822738095238096,0.0792589285714287,8.504424280350438,,0.0050062578222778474,0.0031289111389236545,4.102623477894209,4.107259068472622,0.35941912061315046,0.13686596769623122,658,317658,342,942,0.658,0.41125,0.5061538461538462,0.06338392463691384,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.3,0.30006138533893556,0.301994301994302,-0.01794948154966483,-0.015426977321469616,0.3822738095238096,0.060104166666666764,8.504424280350438,,0.0050062578222778474,0.0035732165206508134,4.102623477894209,4.686652361545101,0.35941912061315046,0.10066694456023344,636,317494,506,964,0.5569176882661997,0.3975,0.4638949671772429,0.0678196090686003,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.4,0.23327390196749165,0.2598797250859107,-0.01794948154966483,-0.0775176304575705,0.3822738095238096,0.03913600982350985,8.504424280350438,,0.0050062578222778474,0.004170838548185231,4.102623477894209,5.526103501241683,0.35941912061315046,0.0678712420285454,605,317272,728,995,0.45386346586646664,0.378125,0.4125468803273099,0.07342420508500896,watts_strogatz_graph800,True
local_degree_sparsifier,bench_noise_filtering,0.5,0.11435765068017203,0.2317167051578137,-0.01794948154966483,-0.017171896746639343,0.3822738095238096,0.0320399531024531,8.504424280350438,,0.0050062578222778474,0.0050062578222778474,4.102623477894209,6.659443849570873,0.35941912061315046,0.05188387893761581,602,317002,998,998,0.37625,0.37625,0.37625,0.07902725247211631,watts_strogatz_graph800,True
local_degree_sparsifier,bench_net2net_filtering,,0.45314721233608063,0.5,-0.01794948154966483,0.0671568928290466,0.3822738095238096,0.20401190476190476,8.504424280350438,,0.0050062578222778474,0.0025031289111389237,4.102623477894209,3.107776384583783,0.35941912061315046,0.3737975263398992,800,318000,0,800,1.0,0.5,0.6666666666666666,0.050031279327425994,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.1,0.8286453672781636,0.511543134872418,0.0671568928290466,0.23071211108636308,0.20401190476190476,0.13808333333333325,,,0.0025031289111389237,0.0013892365456821027,3.107776384583783,2.9556237990998535,0.3737975263398992,0.4052631578947368,421,318777,23,379,0.9481981981981982,0.52625,0.6768488745980707,0.03546579024704383,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.2,0.8682599437151668,0.5294117647058824,0.0671568928290466,0.17014155601887326,0.20401190476190476,0.12944047619047605,,,0.0025031289111389237,0.0015644555694618273,3.107776384583783,3.192267611321815,0.3737975263398992,0.33962264150943394,450,318750,50,350,0.9,0.5625,0.6923076923076923,0.03537745688386125,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.3,0.876297593543939,0.525027808676307,0.0671568928290466,0.17213272070980246,0.20401190476190476,0.1189940476190476,,,0.0025031289111389237,0.0017866082603254067,3.107776384583783,3.3850915002628956,0.3737975263398992,0.2780401416765053,472,318701,99,328,0.8266199649737302,0.59,0.6885485047410649,0.03655195010283857,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.4,0.8392674501201537,0.509783728115345,0.0671568928290466,0.08309747004060736,0.20401190476190476,0.1005089285714285,,,0.0025031289111389237,0.0020838548185231538,3.107776384583783,3.9419425366300365,0.3737975263398992,0.21960958296362024,495,318629,171,305,0.7432432432432432,0.61875,0.6753069577080492,0.03859224924939799,watts_strogatz_graph800,True
local_degree_sparsifier,bench_structural_noise_filtering,0.5,0.7427030105988683,0.5023474178403756,0.0671568928290466,0.11889713796815175,0.20401190476190476,0.08704464285714289,,,0.0025031289111389237,0.0025031289111389237,3.107776384583783,4.34889469113713,0.3737975263398992,0.17389896373056996,535,318535,265,265,0.66875,0.66875,0.66875,0.040722511018225986,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.1,0.22697553487278008,0.47191011235955055,-0.01794948154966483,-0.03330269672328564,0.3822738095238096,0.13133333333333333,8.504424280350438,,0.0050062578222778474,0.002781602002503129,4.102623477894209,2.29556660653633,0.35941912061315046,0.14933837429111532,798,317909,91,802,0.8976377952755905,0.49875,0.6412213740458015,0.052859413987092436,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.2,0.3556358529874447,0.4468558708959377,-0.01794948154966483,0.032334779364128395,0.3822738095238096,0.08949404761904767,8.504424280350438,,0.0050062578222778474,0.0031289111389236545,4.102623477894209,2.8632112382505817,0.35941912061315046,0.09779614325068871,803,317803,197,797,0.803,0.501875,0.6176923076923077,0.05576860830332879,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.3,0.44060234101663187,0.40883410374935797,-0.01794948154966483,-0.023682322294840703,0.3822738095238096,0.07455952380952387,8.504424280350438,,0.0050062578222778474,0.003576345431789737,4.102623477894209,3.175980251429201,0.35941912061315046,0.07388137356919876,796,317653,347,804,0.6964129483814523,0.4975,0.5803864382063434,0.06001147157753363,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.4,0.5151348193660437,0.382186616399623,-0.01794948154966483,3.7737446307162256e-05,0.3822738095238096,0.07195833333333339,8.504424280350438,,0.0050062578222778474,0.004170838548185231,4.102623477894209,3.568155422015468,0.35941912061315046,0.0655858511422255,811,317478,522,789,0.6084021005251313,0.506875,0.553017388339584,0.064046877387808,watts_strogatz_graph800,True
random_edge_sparsifier,bench_noise_filtering,0.5,0.5203888816332475,0.3316687473990845,-0.01794948154966483,-0.01694187569150536,0.3822738095238096,0.0352886002886003,8.504424280350438,,0.0050062578222778474,0.0050062578222778474,4.102623477894209,4.281463666349479,0.35941912061315046,0.03451150383461154,797,317197,803,803,0.498125,0.498125,0.498125,0.070887455089821,watts_strogatz_graph800,True
random_edge_sparsifier,bench_net2net_filtering,,0.008806504564957079,0.5,-0.01794948154966483,0.00641689091285337,0.3822738095238096,0.12166666666666653,8.504424280350438,,0.0050062578222778474,0.0025031289111389237,4.102623477894209,1.9976844919786096,0.35941912061315046,0.16611570247933885,800,318000,0,800,1.0,0.5,0.6666666666666666,0.050031279327425994,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.1,0.6720980594281172,0.47044917257683216,0.00641689091285337,0.012566553126756896,0.12166666666666653,0.02166666666666667,,,0.0025031289111389237,0.0013892365456821027,1.9976844919786096,1.4292694837991338,0.16611570247933885,0.06217616580310881,398,318754,46,402,0.8963963963963963,0.4975,0.639871382636656,0.03743998117304277,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.2,0.750704845947544,0.4444444444444444,0.00641689091285337,0.06326034063260272,0.12166666666666653,0.018541666666666665,,,0.0025031289111389237,0.0015644555694618273,1.9976844919786096,1.6780850696862661,0.16611570247933885,0.048,400,318700,100,400,0.8,0.5,0.6153846153846154,0.039553199231690817,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.3,0.8475483998631957,0.4192546583850932,0.00641689091285337,-0.03588060999633225,0.12166666666666653,0.014583333333333335,,,0.0025031289111389237,0.0017866082603254067,1.9976844919786096,1.7996978021978023,0.16611570247933885,0.03070175438596491,405,318634,166,395,0.7092819614711033,0.50625,0.5908096280087527,0.04189652907981961,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.4,0.9357321536531322,0.37746478873239436,0.00641689091285337,-0.006591639192708833,0.12166666666666653,0.010333333333333332,,,0.0025031289111389237,0.0020869837296620774,1.9976844919786096,1.998025225362798,0.16611570247933885,0.016042780748663103,402,318535,265,398,0.6026986506746627,0.5025,0.5480572597137015,0.04554632899703754,watts_strogatz_graph800,True
random_edge_sparsifier,bench_structural_noise_filtering,0.5,0.9338193176778861,0.33111480865224624,0.00641689091285337,-0.010583608211565378,0.12166666666666653,0.015226190476190473,,,0.0025031289111389237,0.0025031289111389237,1.9976844919786096,2.49418111049236,0.16611570247933885,0.016282225237449117,398,318398,402,402,0.4975,0.4975,0.4975,0.05015620156764882,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.1,0.8446432690810505,0.9090909090909091,-0.01794948154966483,0.08202042215532307,0.3822738095238096,0.32633928571428583,8.504424280350438,6.301655193992491,0.0050062578222778474,0.005506883604505632,4.102623477894209,4.70629990125173,0.35941912061315046,0.2853273856938028,1600,317840,160,0,0.9090909090909091,1.0,0.9523809523809523,0.022374668315480895,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.2,0.583124551735329,0.827300930713547,-0.01794948154966483,0.023840746964873757,0.3822738095238096,0.2707113095238093,8.504424280350438,5.390729036295369,0.0050062578222778474,0.006051314142678348,4.102623477894209,5.042532405334129,0.35941912061315046,0.231095134163564,1600,317666,334,0,0.827300930713547,1.0,0.9054895302773062,0.032327330857967546,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.3,0.2981524251146642,0.7751937984496124,-0.01794948154966483,-0.015491675670156033,0.3822738095238096,0.23145238095238121,8.504424280350438,4.984515018773467,0.0050062578222778474,0.006458072590738423,4.102623477894209,5.352426822176294,0.35941912061315046,0.20261219022103147,1600,317536,464,0,0.7751937984496124,1.0,0.8733624454148472,0.03810268715537758,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.4,0.13698749859499035,0.7386888273314867,-0.01794948154966483,-0.020160843895036768,0.3822738095238096,0.2074950396825399,8.504424280350438,4.761617647058824,0.0050062578222778474,0.006777221526908636,4.102623477894209,5.554795391670236,0.35941912061315046,0.18640129319054355,1600,317434,566,0,0.7386888273314867,1.0,0.849707912904939,0.042082819589837235,watts_strogatz_graph800,True
simmelian_sparsifier,bench_noise_filtering,0.5,0.0499985093444618,0.7147966025927581,-0.01794948154966483,-0.04322931350086856,0.3822738095238096,0.19905357142857144,8.504424280350438,4.644496245306633,0.0050062578222778474,0.006996245306633292,4.102623477894209,5.703255696020367,0.35941912061315046,0.18219539796303283,1599,317363,637,1,0.7151162790697675,0.999375,0.8336809176225235,0.04467936108130119,watts_strogatz_graph800,True
simmelian_sparsifier,bench_net2net_filtering,,1.0,1.0,-0.01794948154966483,-0.01794948154966483,0.3822738095238096,0.3822738095238096,8.504424280350438,8.504424280350438,0.0050062578222778474,0.0050062578222778474,4.102623477894209,4.102623477894209,0.35941912061315046,0.35941912061315046,1600,318000,0,0,1.0,1.0,1.0,0.0,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.1,0.8471052343455882,0.9080590238365494,-0.01794948154966483,0.06357967452991779,0.3822738095238096,0.3240059523809525,8.504424280350438,6.257462453066333,0.0050062578222778474,0.005513141426783479,4.102623477894209,4.58489287693907,0.35941912061315046,0.2858278988388739,1600,317838,162,0,0.9080590238365494,1.0,0.9518143961927424,0.022514075697341696,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.2,0.6161254190651794,0.8328995314940135,-0.01794948154966483,0.026232682630397765,0.3822738095238096,0.2760605158730158,8.504424280350438,5.426561326658323,0.0050062578222778474,0.00601063829787234,4.102623477894209,4.883234259612936,0.35941912061315046,0.2362358453729012,1600,317679,321,0,0.8328995314940135,1.0,0.9088327179778471,0.03169196231845692,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.3,0.339154463271506,0.7770762506070908,-0.01794948154966483,-0.00868527615408909,0.3822738095238096,0.23825496031746013,8.504424280350438,5.000963704630789,0.0050062578222778474,0.006442428035043805,4.102623477894209,5.299991199431467,0.35941912061315046,0.2054472091459314,1600,317541,459,0,0.7770762506070908,1.0,0.8745558895873189,0.037896836447993354,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.4,0.16362125117332327,0.7383479464697739,-0.01794948154966483,-0.03925578426360396,0.3822738095238096,0.21167956349206335,8.504424280350438,4.7493961201501875,0.0050062578222778474,0.006780350438047559,4.102623477894209,5.575369238849044,0.35941912061315046,0.1879154078549849,1600,317433,567,0,0.7383479464697739,1.0,0.8494823466949828,0.04211997881967312,watts_strogatz_graph800,True
simmelian_sparsifier,bench_structural_noise_filtering,0.5,0.07511201865527141,0.7126899016979446,-0.01794948154966483,-0.041587485266246914,0.3822738095238096,0.20437454906204902,8.504424280350438,4.648132040050062,0.0050062578222778474,0.0069868585732165206,4.102623477894209,5.8269380003767175,0.35941912061315046,0.18484619739573505,1595,317362,638,5,0.7142857142857143,0.996875,0.8322462822854161,0.0448540952681905,watts_strogatz_graph800,True
mst,bench_noise_filtering,0.1,0.10699066071120451,0.2356819118252987,-0.04200375855159232,-0.18424259210837762,0.38793333333333324,0.0,9.226538538538538,32.9478038038038,0.004004004004004004,0.002,4.075638102533286,2.3050178820391585,0.36947010209042297,0.0,889,497390,110,1111,0.8898898898898899,0.4445,0.592864288096032,0.04944132324730442,watts_strogatz_graph1000,True
mst,bench_noise_filtering,0.2,0.11978974861505284,0.2000800320128051,-0.04200375855159232,-0.14973574261254602,0.38793333333333324,0.0,9.226538538538538,27.5644004004004,0.004004004004004004,0.002,4.075638102533286,2.413168548928373,0.36947010209042297,0.0,783,497284,216,1217,0.7837837837837838,0.3915,0.5221740580193398,0.053561822867307915,watts_strogatz_graph1000,True
mst,bench_noise_filtering,0.3,0.1417674410207808,0.17377690802348336,-0.04200375855159232,-0.14739369850536196,0.38793333333333324,0.0,9.226538538538538,33.81487087087087,0.004004004004004004,0.002,4.075638102533286,2.3911937485468076,0.36947010209042297,0.0,685,497186,314,1315,0.6856856856856857,0.3425,0.45681893964654885,0.05710745364014457,watts_strogatz_graph1000,True
mst,bench_noise_filtering,0.4,0.15722076290472145,0.14204112718964204,-0.04200375855159232,-0.1491029334730226,0.38793333333333324,0.0,9.226538538538538,25.99457857857858,0.004004004004004004,0.002,4.075638102533286,2.448437650296937,0.36947010209042297,0.0,587,497088,412,1413,0.5875875875875876,0.2935,0.3914638212737579,0.06044546015751434,watts_strogatz_graph1000,True
mst,bench_noise_filtering,0.5,0.166698181514222,0.11819537658463833,-0.04200375855159232,-0.15899834547316313,0.38793333333333324,0.0,9.226538538538538,32.32268068068068,0.004004004004004004,0.002,4.075638102533286,2.5223560045873126,0.36947010209042297,0.0,489,496990,510,1511,0.4894894894894895,0.2445,0.326108702900967,0.06360853752481695,watts_strogatz_graph1000,True
mst,bench_net2net_filtering,,0.08530347569199905,0.2696867061812024,-0.04200375855159232,-0.28472288707703314,0.38793333333333324,0.0,9.226538538538538,45.02873873873874,0.004004004004004004,0.002,4.075638102533286,2.280250675007374,0.36947010209042297,0.0,999,497500,0,1001,1.0,0.4995,0.6662220740246749,0.044766103292603034,watts_strogatz_graph1000,True
mst,bench_structural_noise_filtering,0.1,0.9978145567119362,0.8431734317343174,-0.28472288707703314,-0.19973013826935818,0.0,0.0,45.02873873873874,33.01527927927928,0.002,0.002,2.280250675007374,2.374230300815978,0.0,0.0,939,498441,60,60,0.93993993993994,0.93993993993994,0.93993993993994,0.01549968516584257,watts_strogatz_graph1000,True
mst,bench_structural_noise_filtering,0.2,0.9937474937664706,0.7062339880444065,-0.28472288707703314,-0.1707196259612215,0.0,0.0,45.02873873873874,31.226076076076076,0.002,0.002,2.280250675007374,2.306914775956496,0.0,0.0,870,498372,129,129,0.8708708708708709,0.8708708708708709,0.8708708708708709,0.022726999725360065,watts_strogatz_graph1000,True
mst,bench_structural_noise_filtering,0.3,0.9848625941972932,0.5832012678288431,-0.28472288707703314,-0.16625617895072006,0.0,0.0,45.02873873873874,36.110094094094094,0.002,0.002,2.280250675007374,2.3820475079756847,0.0,0.0,791,498293,208,208,0.7917917917917918,0.7917917917917918,0.7917917917917918,0.028858843234489368,watts_strogatz_graph1000,True
mst,bench_structural_noise_filtering,0.4,0.9717657260515216,0.47781065088757396,-0.28472288707703314,-0.15288200444334807,0.0,0.0,45.02873873873874,26.91381181181181,0.002,0.002,2.280250675007374,2.4371430649428247,0.0,0.0,718,498220,281,281,0.7187187187187187,0.7187187187187187,0.7187187187187187,0.0335428848658717,watts_strogatz_graph1000,True
mst,bench_structural_noise_filtering,0.5,0.9663055543144451,0.3903966597077244,-0.28472288707703314,-0.14747971989183903,0.0,0.0,45.02873873873874,31.754886886886887,0.002,0.002,2.280250675007374,2.447576381521119,0.0,0.0,631,498133,368,368,0.6316316316316316,0.6316316316316316,0.6316316316316316,0.03838584991208965,watts_strogatz_graph1000,True
threshold,bench_noise_filtering,0.1,0.22817002438437203,0.4824144486692015,-0.04200375855159232,0.022101202861047282,0.38793333333333324,0.11143333333333318,9.226538538538538,,0.004004004004004004,0.00224024024024024,4.075638102533286,2.4454042656405477,0.36947010209042297,0.1521951219512195,1015,497396,104,985,0.9070598748882931,0.5075,0.6508496312920808,0.04669239959758097,watts_strogatz_graph1000,True
threshold,bench_noise_filtering,0.2,0.3124971751704832,0.453125,-0.04200375855159232,0.01335635311366947,0.38793333333333324,0.09906428571428566,9.226538538538538,,0.004004004004004004,0.0025125125125125126,4.075638102533286,2.805066866367993,0.36947010209042297,0.11449541284403669,1015,497260,240,985,0.8087649402390438,0.5075,0.6236559139784946,0.04952224199743437,watts_strogatz_graph1000,True
threshold,bench_noise_filtering,0.3,0.3936707973944678,0.4209871422646205,-0.04200375855159232,-0.0014520857264921894,0.38793333333333324,0.08414285714285714,9.226538538538538,,0.004004004004004004,0.002854854854854855,4.075638102533286,3.173100257790872,0.36947010209042297,0.08578498762716524,1015,497089,411,985,0.711781206171108,0.5075,0.5925277291301809,0.05286581877541286,watts_strogatz_graph1000,True
threshold,bench_noise_filtering,0.4,0.4795097724125155,0.3808630393996248,-0.04200375855159232,0.016074175475240947,0.38793333333333324,0.06602777777777785,9.226538538538538,,0.004004004004004004,0.0033633633633633636,4.075638102533286,3.6790009475930208,0.36947010209042297,0.060460652591170824,1015,496835,665,985,0.6041666666666666,0.5075,0.5516304347826086,0.05747437083869038,watts_strogatz_graph1000,True
